path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.01791209999646526,0.08526999999594409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0853004999953555,0.10182050000003073,0.10182050000003073,13.856478999994579,space,13.73686109999835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.856552099998225,13.871939299991936,13.871939299991936,31.722570599988103,space,17.846815299999435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
abrupt_videos\abrupt_27.mp4,50,0,44,44,0,,,,,,,,,,0,44,44,29,,,,,1556.6533280000003,,,,,,,,,,,,,,,,,,,,,,,,1556.601180499987,1556.6533280000003,1556.6533280000003,1607.1527371999982,1607.002837699998,None,0,1,1607.1387819999945,1607.1527371999982,1544.2208548999915,1609.6404582999967,9.034193700004835,None,1609.6406045999902,1609.6551112999878,1609.6551112999878,1637.8395797999983,space,28.176069200009806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,0,0,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['r'],0,[13.671690899995156],[None],5,6.696661000009044,,,,,0,0,0,7,1637.9192301000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.9045683000004,1637.9192301000003,1637.9192301000003,1637.9192301000003,1637.9192301000003,1637.9192301000003,1637.9192301000003,1651.6063758999953,['r'],0,[13.671690899995156],[None],1651.6078560999886,1651.635031999991,1651.635031999991,1651.635031999991,1658.3211826999905,5,6.696661000009044,5,6.696661000009044,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,1,1,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[5.549666699997033],[None],3,2.047196699990309,,,,,0,1,1,20,1658.3854592999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.3654873999913,1658.3854592999996,1658.3854592999996,1658.3854592999996,1658.3854592999996,1658.3854592999996,1658.3854592999996,1663.939440199989,['r'],1,[5.549666699997033],[None],1663.9403875999997,1663.9531504999904,1663.9531504999904,1663.9531504999904,1666.004810399987,3,2.047196699990309,3,2.047196699990309,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,2,2,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['r'],1,[16.41557019999891],[None],5,1.7649520999984816,,,,,0,2,2,0,1666.0712970999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.064453599989,1666.0712970999884,1666.0712970999884,1666.0712970999884,1666.0712970999884,1666.0712970999884,1666.0712970999884,1682.4890810999932,['r'],1,[16.41557019999891],[None],1682.4899321999983,1682.5032861999935,1682.5032861999935,1682.5032861999935,1684.2711099000007,5,1.7649520999984816,5,1.7649520999984816,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,3,3,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[4.460716500005219],[None],5,1.3979238999891095,,,,,0,3,3,31,1684.3063223999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.2973644000012,1684.3063223999925,1684.3063223999925,1684.3063223999925,1684.3063223999925,1684.3063223999925,1684.3063223999925,1688.7722817999893,['r'],1,[4.460716500005219],[None],1688.7733238999936,1688.7869833000004,1688.7869833000004,1688.7869833000004,1690.1880543000007,5,1.3979238999891095,5,1.3979238999891095,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,4,4,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['l'],0,[9.899121000009472],[None],5,1.5278775000042515,,,,,0,4,4,24,1690.220310299992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.2129386999877,1690.220310299992,1690.220310299992,1690.220310299992,1690.220310299992,1690.220310299992,1690.220310299992,1700.124338900001,['l'],0,[9.899121000009472],[None],1700.1262215999886,1700.1518482999963,1700.1518482999963,1700.1518482999963,1701.6715072999941,5,1.5278775000042515,5,1.5278775000042515,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
,,,5,5,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['l'],1,[4.692830499989213],[None],5,2.098403199997847,,,,,0,5,5,5,1701.7542111999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.7321455999918,1701.7542111999937,1701.7542111999937,1701.7542111999937,1701.7542111999937,1701.7542111999937,1701.7542111999937,1706.4552900999988,['l'],1,[4.692830499989213],[None],1706.4562502999906,1706.4703405999899,1706.4703405999899,1706.4703405999899,1708.5717406999902,5,2.098403199997847,5,2.098403199997847,,,,,,,,sub31_AB,001,2026-01-19_09h07.50.852,recognitionstage,,2025.1.1,59.78397658010236,2026-01-19 09h10.48.087622 +0530,
