path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.0038614999502897263,0.066315499949269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06634489999851212,0.07138350000604987,0.07138350000604987,13.72474139998667,space,13.643726299982518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.724792999972124,13.741143899969757,13.741143899969757,27.70890559995314,space,13.965980699984357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
abrupt_videos\abrupt_39.mp4,44,0,44,44,0,,,,,,,,,,0,44,44,43,,,,,1515.7727221999667,,,,,,,,,,,,,,,,,,,,,,,,1515.7275339000043,1515.7727221999667,1515.7727221999667,1560.1556038999697,1559.9986417999608,None,0,1,1560.1350689999526,1560.1556038999697,1562.6422166999546,1462.6396311999997,0.9410584000288509,None,1562.6423258999712,1562.6579446999822,1562.6579446999822,1617.2253111999598,space,54.553379699995276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,0,0,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],1,[3.964041500003077],[None],3,8.58271380001679,,,,,0,0,0,22,1617.2714670999558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.2639932999737,1617.2714670999558,1617.2714670999558,1617.2714670999558,1617.2714670999558,1617.2714670999558,1617.2714670999558,1621.241786199971,['r'],1,[3.964041500003077],[None],1621.2428193999804,1621.256523799966,1621.256523799966,1621.256523799966,1629.8402912999736,3,8.58271380001679,3,8.58271380001679,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,1,1,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],1,[3.4027665999601595],[None],5,5.09792379999999,,,,,0,1,1,32,1629.8887158999569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.8696291999659,1629.8887158999569,1629.8887158999569,1629.8887158999569,1629.8887158999569,1629.8887158999569,1629.8887158999569,1633.2920993999578,['r'],1,[3.4027665999601595],[None],1633.293594399991,1633.3066928999615,1633.3066928999615,1633.3066928999615,1638.407879699953,5,5.09792379999999,5,5.09792379999999,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,2,2,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],0,[4.667473400011659],[None],5,1.198082200018689,,,,,0,2,2,39,1638.4398531999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.429365899996,1638.4398531999905,1638.4398531999905,1638.4398531999905,1638.4398531999905,1638.4398531999905,1638.4398531999905,1643.1085924999788,['l'],0,[4.667473400011659],[None],1643.109876499977,1643.1232588999555,1643.1232588999555,1643.1232588999555,1644.32426699996,5,1.198082200018689,5,1.198082200018689,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,3,3,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[11.77493230003165],[None],3,2.1639417999540456,,,,,0,3,3,34,1644.356504699972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.346571400005,1644.356504699972,1644.356504699972,1644.356504699972,1644.356504699972,1644.356504699972,1644.356504699972,1656.1433398999507,['r'],1,[11.77493230003165],[None],1656.1444922999945,1656.1561519999523,1656.1561519999523,1656.1561519999523,1658.3241440999554,3,2.1639417999540456,3,2.1639417999540456,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,4,4,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],0,[8.43101659999229],[None],3,0.9300942000118084,,,,,0,4,4,29,1658.3563220999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.349221899989,1658.3563220999786,1658.3563220999786,1658.3563220999786,1658.3563220999786,1658.3563220999786,1658.3563220999786,1666.7923788999906,['l'],0,[8.43101659999229],[None],1666.7938177000033,1666.8066183999763,1666.8066183999763,1666.8066183999763,1667.740567700006,3,0.9300942000118084,3,0.9300942000118084,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,5,5,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[8.364247299963608],[None],5,1.1644869999727234,,,,,0,5,5,14,1667.807106299966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.800141899963,1667.807106299966,1667.807106299966,1667.807106299966,1667.807106299966,1667.807106299966,1667.807106299966,1676.1750630000024,['l'],1,[8.364247299963608],[None],1676.1762079999899,1676.1900428999797,1676.1900428999797,1676.1900428999797,1677.3571954999934,5,1.1644869999727234,5,1.1644869999727234,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,6,6,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],1,[4.173462599981576],[None],4,1.146471099986229,,,,,0,6,6,16,1677.4219231999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.4095273999847,1677.4219231999596,1677.4219231999596,1677.4219231999596,1677.4219231999596,1677.4219231999596,1677.4219231999596,1681.6097217999632,['l'],1,[4.173462599981576],[None],1681.6107910999563,1681.6227814999875,1681.6227814999875,1681.6227814999875,1682.7738413999905,4,1.146471099986229,4,1.146471099986229,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,7,7,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['r'],1,[9.499619400012307],[None],4,1.69751740002539,,,,,0,7,7,28,1682.807731799956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.7980355999898,1682.807731799956,1682.807731799956,1682.807731799956,1682.807731799956,1682.807731799956,1682.807731799956,1692.3085137999733,['r'],1,[9.499619400012307],[None],1692.3096302999766,1692.323340599949,1692.323340599949,1692.323340599949,1694.0238508000039,4,1.69751740002539,4,1.69751740002539,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,8,8,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[1.9869379000156187],[None],5,1.882693699968513,,,,,0,8,8,21,1694.0564139999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.0498336000019,1694.0564139999915,1694.0564139999915,1694.0564139999915,1694.0564139999915,1694.0564139999915,1694.0564139999915,1696.0577884999802,['l'],1,[1.9869379000156187],[None],1696.0584473999916,1696.0734424999682,1696.0734424999682,1696.0734424999682,1697.9567653999547,5,1.882693699968513,5,1.882693699968513,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
,,,9,9,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],0,[6.0615768999559805],[None],5,1.116039200045634,,,,,0,9,9,37,1697.9896928999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.980724599969,1697.9896928999806,1697.9896928999806,1697.9896928999806,1697.9896928999806,1697.9896928999806,1697.9896928999806,1704.0575613999972,['l'],0,[6.0615768999559805],[None],1704.0583606999717,1704.073228299967,1704.073228299967,1704.073228299967,1705.1908452999778,5,1.116039200045634,5,1.116039200045634,,,,,,,,sub108_AB,001,2026-01-31_13h39.40.222,recognitionstage,,2025.1.1,60.2997015703629,2026-01-31 13h40.27.460401 +0530,
