path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.0160561999946367,0.01853760000085458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018559299991466105,0.03469010000117123,0.03469010000117123,22.22014489999856,space,22.181657399996766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.220207499995013,22.235839199987822,22.235839199987822,28.036985899991123,space,5.788420400000177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
abrupt_videos\abrupt_18.mp4,24,1,44,44,0,,,,,,,,,,0,44,44,19,,,,,1563.7333676999988,,,,,,,,,,,,,,,,,,,,,,,,1563.677195199998,1563.7333676999988,1563.7333676999988,1560.4663615999889,1572.9528523999907,space,1,1,1573.078701099992,1573.0994350999972,1575.585454999993,1563.7333676999988,9.210542800006806,None,1575.585532099998,1575.6017213000014,1575.6017213000014,1601.1526954,space,25.53406520000135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,0,0,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['l'],1,[4.0172203999973135],[None],5,6.880965400006971,,,,,0,0,0,36,1601.1823679999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.1713937999884,1601.1823679999943,1601.1823679999943,1601.1823679999943,1601.1823679999943,1601.1823679999943,1601.1823679999943,1605.2026144999982,['l'],1,[4.0172203999973135],[None],1605.2035279999982,1605.216651099996,1605.216651099996,1605.216651099996,1612.1018408999953,5,6.880965400006971,5,6.880965400006971,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,1,1,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[3.7873458999965806],[None],5,1.6322107000014512,,,,,0,1,1,25,1612.1323612999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.121177299996,1612.1323612999986,1612.1323612999986,1612.1323612999986,1612.1323612999986,1612.1323612999986,1612.1323612999986,1615.9347434999945,['r'],1,[3.7873458999965806],[None],1615.9354305999877,1615.9508192999929,1615.9508192999929,1615.9508192999929,1617.585109599997,5,1.6322107000014512,5,1.6322107000014512,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,2,2,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[7.454767799994443],[None],4,2.5835831000003964,,,,,0,2,2,21,1617.61697979999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.5998461999989,1617.61697979999,1617.61697979999,1617.61697979999,1617.61697979999,1617.61697979999,1617.61697979999,1625.084984199988,['l'],1,[7.454767799994443],[None],1625.0858346999885,1625.1004339999927,1625.1004339999927,1625.1004339999927,1627.6844278999924,4,2.5835831000003964,4,2.5835831000003964,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,3,3,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],0,[10.18513769999845],[None],3,3.781763499995577,,,,,0,3,3,37,1627.7025353999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.6941501999972,1627.7025353999925,1627.7025353999925,1627.7025353999925,1627.7025353999925,1627.7025353999925,1627.7025353999925,1637.9026011999958,['l'],0,[10.18513769999845],[None],1637.9036450999993,1637.9166739999928,1637.9166739999928,1637.9166739999928,1641.7012845999998,3,3.781763499995577,3,3.781763499995577,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,4,4,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[4.586718200007454],[None],5,1.1650310999975773,,,,,0,4,4,23,1641.733443899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.7160416999977,1641.733443899997,1641.733443899997,1641.733443899997,1641.733443899997,1641.733443899997,1641.733443899997,1646.3355869999941,['l'],1,[4.586718200007454],[None],1646.3366064000002,1646.3504771000007,1646.3504771000007,1646.3504771000007,1647.518584199992,5,1.1650310999975773,5,1.1650310999975773,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
,,,5,5,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[4.1842830000096],[None],5,1.899416200001724,,,,,0,5,5,39,1647.5353227000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.5273358999984,1647.5353227000014,1647.5353227000014,1647.5353227000014,1647.5353227000014,1647.5353227000014,1647.5353227000014,1651.7349995999975,['l'],1,[4.1842830000096],[None],1651.735835799991,1651.7505130999925,1651.7505130999925,1651.7505130999925,1653.6509113999928,5,1.899416200001724,5,1.899416200001724,,,,,,,,test5,001,2026-02-02_20h41.05.203,recognitionstage,,2025.1.1,59.97206501583652,2026-02-02 20h41.24.150379 +0530,
