path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.00434109999332577,0.00674730003811419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006770399981178343,0.023297599982470274,0.023297599982470274,9.093877900042571,space,9.06856880011037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.093943300074898,9.108411699999124,9.108411699999124,19.32537830004003,space,10.199520700029097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
Trimmed_videos/natural_8.mp4,25,0,44,44,0,,,,,,,,,,0,44,44,9,,,,,1528.7564856000245,,,,,,,,,,,,,,,,,,,,,,,,1528.7124508999987,1528.7564856000245,1528.7564856000245,1553.9725694999797,1553.8163781000767,None,0,1,1553.952441200032,1553.9725694999797,1556.4577199000632,1528.7564856000245,3.565035399980843,None,1556.4577814000659,1556.4735641999869,1556.4735641999869,1615.7595342000714,space,59.282722100033425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,0,0,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['r'],1,[10.965987300034612],[None],2,6.715592100052163,,,,,0,0,0,6,1615.821895500063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.8112469000043,1615.821895500063,1615.821895500063,1615.821895500063,1615.821895500063,1615.821895500063,1615.821895500063,1626.792195899994,['r'],1,[10.965987300034612],[None],1626.7930894000456,1626.8065877000336,1626.8065877000336,1626.8065877000336,1633.5240175999934,2,6.715592100052163,2,6.715592100052163,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,1,1,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[23.126639300026],[None],2,3.130126199917868,,,,,0,1,1,2,1633.5893643000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.5836636000313,1633.5893643000163,1633.5893643000163,1633.5893643000163,1633.5893643000163,1633.5893643000163,1633.5893643000163,1656.725939200027,['l'],1,[23.126639300026],[None],1656.7272735000588,1656.740170200006,1656.740170200006,1656.740170200006,1659.8746656000149,2,3.130126199917868,2,3.130126199917868,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,2,2,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],0,[17.079207599977963],[None],3,2.6807126000057906,,,,,0,2,2,39,1659.9087035000557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.885175500065,1659.9087035000557,1659.9087035000557,1659.9087035000557,1659.9087035000557,1659.9087035000557,1659.9087035000557,1676.9923418000108,['r'],0,[17.079207599977963],[None],1676.993180999998,1677.0066111000488,1677.0066111000488,1677.0066111000488,1679.6912228000583,3,2.6807126000057906,3,2.6807126000057906,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,3,3,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[10.31178829993587],[None],3,5.798471100046299,,,,,0,3,3,4,1679.7400620999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.7205974999815,1679.7400620999979,1679.7400620999979,1679.7400620999979,1679.7400620999979,1679.7400620999979,1679.7400620999979,1690.0586580000818,['l'],1,[10.31178829993587],[None],1690.059537800029,1690.0731405999977,1690.0731405999977,1690.0731405999977,1695.8739948000293,3,5.798471100046299,3,5.798471100046299,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,4,4,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[11.247466300032102],[None],5,2.5805882000131533,,,,,0,4,4,36,1695.9083394000772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.8855256000534,1695.9083394000772,1695.9083394000772,1695.9083394000772,1695.9083394000772,1695.9083394000772,1695.9083394000772,1707.1591659000842,['r'],1,[11.247466300032102],[None],1707.160142900073,1707.1732475999743,1707.1732475999743,1707.1732475999743,1709.7582281000214,5,2.5805882000131533,5,2.5805882000131533,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
,,,5,5,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[13.477818600018509],[None],3,2.815599200082943,,,,,0,5,5,18,1709.7900837999769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.7720862000715,1709.7900837999769,1709.7900837999769,1709.7900837999769,1709.7900837999769,1709.7900837999769,1709.7900837999769,1723.2745710000163,['l'],1,[13.477818600018509],[None],1723.2754285000265,1723.2897941999836,1723.2897941999836,1723.2897941999836,1726.1073652000632,3,2.815599200082943,3,2.815599200082943,,,,,,sub56_NB,001,2026-01-26_18h30.22.489,recognitionstage,,2025.1.1,60.15207648933545,2026-01-26 18h31.51.283266 +0530,
