path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.012428199988789856,0.014796299990848638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014818299998296425,0.031646099989302456,0.031646099989302456,12.350382099990384,space,12.308487299989793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.350461499998346,12.366430499998387,12.366430499998387,28.16714969999157,space,15.7976548000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
Trimmed_videos/natural_27.mp4,50,0,44,44,0,,,,,,,,,,0,44,44,29,,,,,1501.1313085999864,,,,,,,,,,,,,,,,,,,,,,,,1501.0808992999955,1501.1313085999864,1501.1313085999864,1551.7972621999943,1551.6491682999913,None,0,1,1551.7844135999912,1551.7972621999943,1554.283766099994,1554.2989105999877,1.8174349000037182,None,1554.283857699993,1554.2989105999877,1554.2989105999877,1600.1171785999904,space,45.809127800006536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,0,0,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[5.3198906000034185],[None],5,6.196300299998256,,,,,0,0,0,10,1600.1801579999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.167956099991,1600.1801579999883,1600.1801579999883,1600.1801579999883,1600.1801579999883,1600.1801579999883,1600.1801579999883,1605.5010392999975,['r'],1,[5.3198906000034185],[None],1605.5026941999968,1605.529325999989,1605.529325999989,1605.529325999989,1611.715384199997,5,6.196300299998256,5,6.196300299998256,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,1,1,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[2.5929497000033734],[None],5,2.2977990999934264,,,,,0,1,1,27,1611.7469790999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.74180969999,1611.7469790999894,1611.7469790999894,1611.7469790999894,1611.7469790999894,1611.7469790999894,1611.7469790999894,1614.3499394999963,['l'],1,[2.5929497000033734],[None],1614.3510409999872,1614.3649604999955,1614.3649604999955,1614.3649604999955,1616.6662648999918,5,2.2977990999934264,5,2.2977990999934264,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,2,2,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],1,[3.5940254000015557],[None],5,1.8982480999984546,,,,,0,2,2,26,1616.6978914999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.675996399994,1616.6978914999927,1616.6978914999927,1616.6978914999927,1616.6978914999927,1616.6978914999927,1616.6978914999927,1620.2996194999869,['l'],1,[3.5940254000015557],[None],1620.3005766999995,1620.3149535999983,1620.3149535999983,1620.3149535999983,1622.2154856999987,5,1.8982480999984546,5,1.8982480999984546,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,3,3,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[2.843881299995701],[None],5,1.314212099998258,,,,,0,3,3,18,1622.2480705999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.2270418999979,1622.2480705999915,1622.2480705999915,1622.2480705999915,1622.2480705999915,1622.2480705999915,1622.2480705999915,1625.1005574999872,['r'],1,[2.843881299995701],[None],1625.1012711999938,1625.1148283999937,1625.1148283999937,1625.1148283999937,1626.4320274999918,5,1.314212099998258,5,1.314212099998258,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,4,4,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[5.321542099991348],[None],5,1.482944800009136,,,,,0,4,4,11,1626.4822577999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.4753815999866,1626.4822577999876,1626.4822577999876,1626.4822577999876,1626.4822577999876,1626.4822577999876,1626.4822577999876,1631.8154933999904,['r'],1,[5.321542099991348],[None],1631.8162515999866,1631.831426699995,1631.831426699995,1631.831426699995,1633.315665999995,5,1.482944800009136,5,1.482944800009136,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
,,,5,5,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],1,[24.07517209999787],[None],3,2.3637296999950195,,,,,0,5,5,3,1633.385153299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.3623174999957,1633.385153299998,1633.385153299998,1633.385153299998,1633.385153299998,1633.385153299998,1633.385153299998,1657.467765399997,['l'],1,[24.07517209999787],[None],1657.4692589999904,1657.4811752999958,1657.4811752999958,1657.4811752999958,1659.8489371999895,3,2.3637296999950195,3,2.3637296999950195,,,,,,sub66_NB,001,2026-01-27_19h11.48.577,recognitionstage,,2025.1.1,59.82847177299577,2026-01-27 19h12.44.424079 +0530,
