path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.018230499990750104,0.020697100000688806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02071879999130033,0.03698239999357611,0.03698239999357611,9.02168740000343,space,8.97133759999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.021737700008089,9.038871500000823,9.038871500000823,15.854693500004942,space,6.809499299997697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
Trimmed_videos/natural_9.mp4,20,0,44,44,0,,,,,,,,,,0,44,44,10,,,,,1532.9697644000116,,,,,,,,,,,,,,,,,,,,,,,,1532.9143715999962,1532.9697644000116,1532.9697644000116,1553.369342799997,1553.2183858999924,None,0,1,1553.3545030000096,1553.369342799997,1555.8559143999883,1532.9697644000116,4.462727000005543,None,1555.856013600016,1555.871993800014,1555.871993800014,1599.5054676000145,space,43.632867000007536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,0,0,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['r'],1,[10.551671900000656],[None],5,5.414270800014492,,,,,0,0,0,2,1599.5688550999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.55277509999,1599.5688550999912,1599.5688550999912,1599.5688550999912,1599.5688550999912,1599.5688550999912,1599.5688550999912,1610.1224831000145,['r'],1,[10.551671900000656],[None],1610.1235482000047,1610.15157300001,1610.15157300001,1610.15157300001,1615.5542218000046,5,5.414270800014492,5,5.414270800014492,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,1,1,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[7.478717799996957],[None],5,1.1298689999966882,,,,,0,1,1,20,1615.6020418000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.5834827999934,1615.6020418000116,1615.6020418000116,1615.6020418000116,1615.6020418000116,1615.6020418000116,1615.6020418000116,1623.090139100008,['r'],1,[7.478717799996957],[None],1623.0913446999912,1623.118258900009,1623.118258900009,1623.118258900009,1624.2382088000013,5,1.1298689999966882,5,1.1298689999966882,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,2,2,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[3.5849056000006385],[None],5,1.1991595000145026,,,,,0,2,2,9,1624.2877548999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.2805018000072,1624.2877548999968,1624.2877548999968,1624.2877548999968,1624.2877548999968,1624.2877548999968,1624.2877548999968,1627.8883703000029,['l'],1,[3.5849056000006385],[None],1627.8892808000091,1627.9036951000162,1627.9036951000162,1627.9036951000162,1629.1047696000023,5,1.1991595000145026,5,1.1991595000145026,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,3,3,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[4.643225599982543],[None],5,1.2640581999730784,,,,,0,3,3,1,1629.1574935000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.1470303999959,1629.1574935000099,1629.1574935000099,1629.1574935000099,1629.1574935000099,1629.1574935000099,1629.1574935000099,1633.8068683999882,['l'],1,[4.643225599982543],[None],1633.808055600006,1633.8198310000007,1633.8198310000007,1633.8198310000007,1635.0871241000132,5,1.2640581999730784,5,1.2640581999730784,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,4,4,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[5.645369199977722],[None],5,1.3304761000035796,,,,,0,4,4,17,1635.1230579999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.0988491000026,1635.1230579999974,1635.1230579999974,1635.1230579999974,1635.1230579999974,1635.1230579999974,1635.1230579999974,1640.7732318000053,['r'],1,[5.645369199977722],[None],1640.7742643000092,1640.7865108000115,1640.7865108000115,1640.7865108000115,1642.1206157999986,5,1.3304761000035796,5,1.3304761000035796,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
,,,5,5,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[7.429370099998778],[None],3,1.2978224999969825,,,,,0,5,5,37,1642.1391011000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.1293507000082,1642.1391011000087,1642.1391011000087,1642.1391011000087,1642.1391011000087,1642.1391011000087,1642.1391011000087,1649.5726207999978,['r'],1,[7.429370099998778],[None],1649.5735378999962,1649.586761899991,1649.586761899991,1649.586761899991,1650.8877726999926,3,1.2978224999969825,3,1.2978224999969825,,,,,,sub42_NB,001,2026-01-20_11h33.18.538,recognitionstage,,2025.1.1,60.11508431893934,2026-01-20 11h34.13.178280 +0530,
