path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.016126499976962805,0.018497499986551702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018519699980970472,0.035954899969510734,0.035954899969510734,22.970501600007992,space,22.926656100025866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.970546299999114,22.985465999983717,22.985465999983717,29.97015810001176,space,6.968903000000864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
abrupt_videos\abrupt_40.mp4,49,0,44,44,0,,,,,,,,,,0,44,44,44,,,,,1559.201561999973,,,,,,,,,,,,,,,,,,,,,,,,1559.1455322999973,1559.201561999973,1559.201561999973,1609.1676282999688,1609.0135659999796,None,0,1,1609.149507299997,1609.1676282999688,1611.6537179999868,1559.201561999973,32.71967449999647,None,1611.6538045000052,1611.670008999994,1611.670008999994,1635.0038129999884,space,23.324484099983238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,0,0,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[7.368677000049502],[None],3,5.198701599962078,,,,,0,0,0,33,1635.0337040000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.0205284999683,1635.0337040000013,1635.0337040000013,1635.0337040000013,1635.0337040000013,1635.0337040000013,1635.0337040000013,1642.4033685000031,['r'],1,[7.368677000049502],[None],1642.4042090000003,1642.4185983000207,1642.4185983000207,1642.4185983000207,1647.6193316999706,3,5.198701599962078,3,5.198701599962078,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,1,1,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[4.910330199985765],[None],5,2.28040820005117,,,,,0,1,1,11,1647.6841270999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.6668566999724,1647.6841270999867,1647.6841270999867,1647.6841270999867,1647.6841270999867,1647.6841270999867,1647.6841270999867,1652.6045064000064,['r'],1,[4.910330199985765],[None],1652.6055782000185,1652.6183060000185,1652.6183060000185,1652.6183060000185,1654.903388799983,5,2.28040820005117,5,2.28040820005117,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,2,2,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['r'],1,[7.315055899962317],[None],2,3.347284800023772,,,,,0,2,2,9,1654.9674915000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.9589757000213,1654.9674915000214,1654.9674915000214,1654.9674915000214,1654.9674915000214,1654.9674915000214,1654.9674915000214,1662.2877282000263,['r'],1,[7.315055899962317],[None],1662.2886747000157,1662.3015548000112,1662.3015548000112,1662.3015548000112,1665.6526298000244,2,3.347284800023772,2,3.347284800023772,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,3,3,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[2.8021265999996103],[None],5,1.3645810000016354,,,,,0,3,3,18,1665.6882531999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.6637488999986,1665.6882531999727,1665.6882531999727,1665.6882531999727,1665.6882531999727,1665.6882531999727,1665.6882531999727,1668.504149299988,['r'],1,[2.8021265999996103],[None],1668.5050168000162,1668.5184401000151,1668.5184401000151,1668.5184401000151,1669.885695600009,5,1.3645810000016354,5,1.3645810000016354,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,4,4,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[2.898614599951543],[None],5,1.5318242000066675,,,,,0,4,4,12,1669.9358632999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.918313800008,1669.9358632999938,1669.9358632999938,1669.9358632999938,1669.9358632999938,1669.9358632999938,1669.9358632999938,1672.836979900021,['l'],1,[2.898614599951543],[None],1672.837805200019,1672.8521298000123,1672.8521298000123,1672.8521298000123,1674.386137900001,5,1.5318242000066675,5,1.5318242000066675,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
,,,5,5,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[3.2057862000074238],[None],5,1.2465767999528907,,,,,0,5,5,20,1674.4207626999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.3989238999784,1674.4207626999705,1674.4207626999705,1674.4207626999705,1674.4207626999705,1674.4207626999705,1674.4207626999705,1677.6384001999977,['r'],1,[3.2057862000074238],[None],1677.639528699976,1677.6516909999773,1677.6516909999773,1677.6516909999773,1678.9029077999876,5,1.2465767999528907,5,1.2465767999528907,,,,,,,,sub97_AB,001,2026-01-30_15h58.47.583,recognitionstage,,2025.1.1,59.944347648628245,2026-01-30 15h59.42.131861 +0530,
