path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.016092499980004504,0.018652799975825474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01867550000315532,0.03489719997742213,0.03489719997742213,10.836665899987565,space,10.795122999988962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.836719099985203,10.85289899999043,10.85289899999043,20.65486109998892,space,9.800919700006489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
Trimmed_videos/natural_37.mp4,39,1,44,44,0,,,,,,,,,,0,44,44,40,,,,,1643.933838899975,,,,,,,,,,,,,,,,,,,,,,,,1643.8885614000028,1643.933838899975,1643.933838899975,1640.74983049999,1650.335687599989,space,1,1,1650.4549010999908,1650.4664120999805,1652.953102200001,1652.9686497999937,6.391047400014941,None,1652.9531842999859,1652.9686497999937,1652.9686497999937,1680.16973709999,space,27.196580200019525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,0,0,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[7.013904499995988],[None],5,7.896842799993465,,,,,0,0,0,22,1680.1991974999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.192581899988,1680.1991974999837,1680.1991974999837,1680.1991974999837,1680.1991974999837,1680.1991974999837,1680.1991974999837,1687.2198490999872,['l'],1,[7.013904499995988],[None],1687.2211106999894,1687.2485689999885,1687.2485689999885,1687.2485689999885,1695.1350121999858,5,7.896842799993465,5,7.896842799993465,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,1,1,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['r'],1,[24.125272800010862],[None],3,2.2480342999915592,,,,,0,1,1,14,1695.1996262999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.1915812999941,1695.1996262999892,1695.1996262999892,1695.1996262999892,1695.1996262999892,1695.1996262999892,1695.1996262999892,1719.336524399987,['r'],1,[24.125272800010862],[None],1719.338088599994,1719.3511300999962,1719.3511300999962,1719.3511300999962,1721.6010495999944,3,2.2480342999915592,3,2.2480342999915592,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,2,2,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[5.691904100007378],[None],5,1.9151381999836303,,,,,0,2,2,23,1721.6329858999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.6265736999922,1721.6329858999816,1721.6329858999816,1721.6329858999816,1721.6329858999816,1721.6329858999816,1721.6329858999816,1727.3359800000035,['l'],1,[5.691904100007378],[None],1727.3369494999934,1727.351221799996,1727.351221799996,1727.351221799996,1729.2681359999988,5,1.9151381999836303,5,1.9151381999836303,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,3,3,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['l'],1,[5.040284999995492],[None],5,2.562794900004519,,,,,0,3,3,24,1729.3006026999792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.2800178999896,1729.3006026999792,1729.3006026999792,1729.3006026999792,1729.3006026999792,1729.3006026999792,1729.3006026999792,1734.3539020000026,['l'],1,[5.040284999995492],[None],1734.3552913999883,1734.3823170999822,1734.3823170999822,1734.3823170999822,1736.9354559999774,5,2.562794900004519,5,2.562794900004519,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,4,4,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[3.478030999976909],[None],5,2.2982950000150595,,,,,0,4,4,20,1736.9668401999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.9501395999978,1736.9668401999807,1736.9668401999807,1736.9668401999807,1736.9668401999807,1736.9668401999807,1736.9668401999807,1740.4527426999994,['l'],1,[3.478030999976909],[None],1740.4535956000036,1740.4670488999982,1740.4670488999982,1740.4670488999982,1742.7684258999943,5,2.2982950000150595,5,2.2982950000150595,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
,,,5,5,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[10.786182599986205],[None],5,1.932034899975406,,,,,0,5,5,19,1742.7866703000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.7756313999998,1742.7866703000036,1742.7866703000036,1742.7866703000036,1742.7866703000036,1742.7866703000036,1742.7866703000036,1753.5860695999872,['l'],1,[10.786182599986205],[None],1753.5869620000012,1753.6004668999813,1753.6004668999813,1753.6004668999813,1755.5348822999804,5,1.932034899975406,5,1.932034899975406,,,,,,,,sub150_AB,001,2026-02-03_12h14.08.392,recognitionstage,,2025.1.1,59.83423523327258,2026-02-03 12h15.04.620043 +0530,
