path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,11,11,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[4.566089699976146],[None],5,1.2152028999989852,,,,,0,11,11,38,1675.1645126999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.153418300033,1675.1645126999938,1675.1645126999938,1675.1645126999938,1675.1645126999938,1675.1645126999938,1675.1645126999938,1679.7455619000248,['r'],1,[4.566089699976146],[None],1679.7462502000271,1679.7596017000033,1679.7596017000033,1679.7596017000033,1680.9774412999977,5,1.2152028999989852,5,1.2152028999989852,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,12,12,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['l'],1,[2.7440567999728955],[None],5,2.248265400005039,,,,,0,12,12,10,1681.026639299991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0183367999853,1681.026639299991,1681.026639299991,1681.026639299991,1681.026639299991,1681.026639299991,1681.026639299991,1683.779546900012,['l'],1,[2.7440567999728955],[None],1683.7805874000187,1683.8080888999975,1683.8080888999975,1683.8080888999975,1686.043765200011,5,2.248265400005039,5,2.248265400005039,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,13,13,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[3.091938700003084],[None],5,1.4643192999647,,,,,0,13,13,30,1686.0786269999808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.0541546000168,1686.0786269999808,1686.0786269999808,1686.0786269999808,1686.0786269999808,1686.0786269999808,1686.0786269999808,1689.1784856999875,['l'],1,[3.091938700003084],[None],1689.1796385000343,1689.1940850000246,1689.1940850000246,1689.1940850000246,1690.661354299984,5,1.4643192999647,5,1.4643192999647,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,14,14,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[3.1236722000176087],[None],3,1.3316064000246115,,,,,0,14,14,13,1690.7268874000292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.7070650000242,1690.7268874000292,1690.7268874000292,1690.7268874000292,1690.7268874000292,1690.7268874000292,1690.7268874000292,1693.86163639999,['r'],1,[3.1236722000176087],[None],1693.862557000015,1693.8767061000108,1693.8767061000108,1693.8767061000108,1695.2104018999962,3,1.3316064000246115,3,1.3316064000246115,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,15,15,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],0,[4.404017299995758],[None],2,1.846893900015857,,,,,0,15,15,4,1695.2625622000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.241437699995,1695.2625622000196,1695.2625622000196,1695.2625622000196,1695.2625622000196,1695.2625622000196,1695.2625622000196,1699.6790048999828,['r'],0,[4.404017299995758],[None],1699.6801439999836,1699.6927438999992,1699.6927438999992,1699.6927438999992,1701.543762699992,2,1.846893900015857,2,1.846893900015857,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,16,16,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['r'],1,[4.438955400022678],[None],5,2.397565899998881,,,,,0,16,16,6,1701.5956450999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.585107800027,1701.5956450999947,1701.5956450999947,1701.5956450999947,1701.5956450999947,1701.5956450999947,1701.5956450999947,1706.0460400999873,['r'],1,[4.438955400022678],[None],1706.0470294000115,1706.059453600028,1706.059453600028,1706.059453600028,1708.4602601000224,5,2.397565899998881,5,2.397565899998881,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,17,17,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['l'],1,[4.033886799996253],[None],5,1.281495899951551,,,,,0,17,17,11,1708.5125762000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.5029648999916,1708.5125762000098,1708.5125762000098,1708.5125762000098,1708.5125762000098,1708.5125762000098,1708.5125762000098,1712.5615958999842,['l'],1,[4.033886799996253],[None],1712.562353699992,1712.57600489998,1712.57600489998,1712.57600489998,1713.8611301000346,5,1.281495899951551,5,1.281495899951551,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,18,18,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],0,[3.578856599982828],[None],3,1.0300367000163533,,,,,0,18,18,22,1713.8958103000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.8771468999912,1713.8958103000186,1713.8958103000186,1713.8958103000186,1713.8958103000186,1713.8958103000186,1713.8958103000186,1717.4797044000006,['r'],0,[3.578856599982828],[None],1717.4810072000255,1717.4927485000226,1717.4927485000226,1717.4927485000226,1718.5271046999842,3,1.0300367000163533,3,1.0300367000163533,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,19,19,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[2.163042399974074],[None],5,1.4817528999992646,,,,,0,19,19,27,1718.559645100031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.5385805999977,1718.559645100031,1718.559645100031,1718.559645100031,1718.559645100031,1718.559645100031,1718.559645100031,1720.7286538000335,['r'],1,[2.163042399974074],[None],1720.7292174000177,1720.7430796999834,1720.7430796999834,1720.7430796999834,1722.2267585000372,5,1.4817528999992646,5,1.4817528999992646,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,20,20,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[2.4069322000141256],[None],3,1.814537099970039,,,,,0,20,20,18,1722.2596063999808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.2373938999954,1722.2596063999808,1722.2596063999808,1722.2596063999808,1722.2596063999808,1722.2596063999808,1722.2596063999808,1724.6784331999952,['r'],1,[2.4069322000141256],[None],1724.6793968999991,1724.6928428999963,1724.6928428999963,1724.6928428999963,1726.5111136999913,3,1.814537099970039,3,1.814537099970039,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,21,21,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[3.8984256999683566],[None],2,1.7960837000282481,,,,,0,21,21,19,1726.5284421999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.5184111000272,1726.5284421999822,1726.5284421999822,1726.5284421999822,1726.5284421999822,1726.5284421999822,1726.5284421999822,1730.4295797999948,['l'],1,[3.8984256999683566],[None],1730.4310066000326,1730.4579812000156,1730.4579812000156,1730.4579812000156,1732.2445021999883,2,1.7960837000282481,2,1.7960837000282481,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,22,22,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],1,[3.5743966000154614],[None],4,1.2325531999813393,,,,,0,22,22,28,1732.2763005000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.2584489000146,1732.2763005000306,1732.2763005000306,1732.2763005000306,1732.2763005000306,1732.2763005000306,1732.2763005000306,1735.8618994000135,['l'],1,[3.5743966000154614],[None],1735.862889799988,1735.876108700002,1735.876108700002,1735.876108700002,1737.1102488000179,4,1.2325531999813393,4,1.2325531999813393,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,23,23,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[4.443739800015464],[None],5,2.4304253000300378,,,,,0,23,23,23,1737.1430741000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.1235504000215,1737.1430741000222,1737.1430741000222,1737.1430741000222,1737.1430741000222,1737.1430741000222,1737.1430741000222,1741.5960847000242,['r'],1,[4.443739800015464],[None],1741.5972797999857,1741.6096424999996,1741.6096424999996,1741.6096424999996,1744.0434773000306,5,2.4304253000300378,5,2.4304253000300378,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,24,24,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[5.164605700003449],[None],2,1.748140100040473,,,,,0,24,24,33,1744.0620038000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.052193599986,1744.0620038000052,1744.0620038000052,1744.0620038000052,1744.0620038000052,1744.0620038000052,1744.0620038000052,1749.2282701000222,['r'],1,[5.164605700003449],[None],1749.229067599983,1749.2427717000246,1749.2427717000246,1749.2427717000246,1750.9943334999844,2,1.748140100040473,2,1.748140100040473,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,25,25,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[3.936372800031677],[None],2,1.1477594000170939,,,,,0,25,25,17,1751.0261537000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0082504000165,1751.0261537000188,1751.0261537000188,1751.0261537000188,1751.0261537000188,1751.0261537000188,1751.0261537000188,1754.978665200004,['l'],1,[3.936372800031677],[None],1754.9795079000178,1754.9928549000178,1754.9928549000178,1754.9928549000178,1756.14455919998,2,1.1477594000170939,2,1.1477594000170939,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,26,26,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],0,[3.778440599970054],[None],5,1.6132939999806695,,,,,0,26,26,25,1756.1763980999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.1604273000266,1756.1763980999822,1756.1763980999822,1756.1763980999822,1756.1763980999822,1756.1763980999822,1756.1763980999822,1759.963258200034,['r'],0,[3.778440599970054],[None],1759.9646002000081,1759.9762125000125,1759.9762125000125,1759.9762125000125,1761.5946436999948,5,1.6132939999806695,5,1.6132939999806695,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,27,27,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['r'],1,[4.703176199982408],[None],5,1.7483007999835536,,,,,0,27,27,2,1761.6434400000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.635174199997,1761.6434400000144,1761.6434400000144,1761.6434400000144,1761.6434400000144,1761.6434400000144,1761.6434400000144,1766.3614992999937,['r'],1,[4.703176199982408],[None],1766.3624292000313,1766.376120800036,1766.376120800036,1766.376120800036,1768.127791100007,5,1.7483007999835536,5,1.7483007999835536,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,28,28,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[3.087214099999983],[None],5,2.099889400007669,,,,,0,28,28,12,1768.1793241000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.1613784999936,1768.1793241000269,1768.1793241000269,1768.1793241000269,1768.1793241000269,1768.1793241000269,1768.1793241000269,1771.277426799992,['l'],1,[3.087214099999983],[None],1771.278212300036,1771.2932163000223,1771.2932163000223,1771.2932163000223,1773.393977800035,5,2.099889400007669,5,2.099889400007669,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,29,29,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['l'],1,[2.6364421999896877],[None],5,1.0327011999906972,,,,,0,29,29,5,1773.4460072999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.435160299996,1773.4460072999937,1773.4460072999937,1773.4460072999937,1773.4460072999937,1773.4460072999937,1773.4460072999937,1776.094980199996,['l'],1,[2.6364421999896877],[None],1776.0958084000158,1776.1094385000179,1776.1094385000179,1776.1094385000179,1777.143839700031,5,1.0327011999906972,5,1.0327011999906972,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,30,30,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[3.8530051999841817],[None],5,1.8151926000136882,,,,,0,30,30,0,1777.2135917000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.1901740999892,1777.2135917000123,1777.2135917000123,1777.2135917000123,1777.2135917000123,1777.2135917000123,1777.2135917000123,1781.078182700032,['l'],1,[3.8530051999841817],[None],1781.0789194999961,1781.0931818999816,1781.0931818999816,1781.0931818999816,1782.9100542000378,5,1.8151926000136882,5,1.8151926000136882,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
,,,31,31,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['l'],1,[2.9528879999998026],[None],5,1.749353599967435,,,,,0,31,31,31,1782.9457316999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.9208172000363,1782.9457316999906,1782.9457316999906,1782.9457316999906,1782.9457316999906,1782.9457316999906,1782.9457316999906,1785.9108324000263,['l'],1,[2.9528879999998026],[None],1785.9116125000292,1785.9266683000023,1785.9266683000023,1785.9266683000023,1787.6766983999987,5,1.749353599967435,5,1.749353599967435,,,,,,sub103_AB,001,2026-01-31_09h43.12.854,recognitionstage,,2025.1.1,59.94718651036895,2026-01-31 09h43.48.699579 +0530,
