path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.01746949998778291,0.020107499993173406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020129699987592176,0.036668899992946535,0.036668899992946535,67.90497909998521,space,67.8579771000077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.90502859998378,67.9204294999945,67.9204294999945,95.57247329998063,space,27.63817689998541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
abrupt_videos\abrupt_7.mp4,27,1,44,44,0,,,,,,,,,,0,44,44,8,,,,,1612.5694651999802,,,,,,,,,,,,,,,,,,,,,,,,1612.515062099992,1612.5694651999802,1612.5694651999802,1609.3523278999783,1618.0713783999963,space,1,1,1618.1806733999983,1618.1844681999937,1620.672357000003,1620.687332600006,5.493207199993776,None,1620.672441200004,1620.687332600006,1620.687332600006,1672.0061816999805,space,51.31157169997459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,0,0,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[7.395615499990527],[None],5,9.68263689999003,,,,,0,0,0,23,1672.0350972999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.0267696999945,1672.0350972999877,1672.0350972999877,1672.0350972999877,1672.0350972999877,1672.0350972999877,1672.0350972999877,1679.4383914000064,['l'],1,[7.395615499990527],[None],1679.4393817999808,1679.4532039999904,1679.4532039999904,1679.4532039999904,1689.1374269999797,5,9.68263689999003,5,9.68263689999003,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,1,1,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[22.13277339999331],[None],5,2.8152749000000767,,,,,0,1,1,3,1689.201980999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.1887985999929,1689.201980999991,1689.201980999991,1689.201980999991,1689.201980999991,1689.201980999991,1689.201980999991,1711.3382342999976,['r'],1,[22.13277339999331],[None],1711.3393068999867,1711.353315699991,1711.353315699991,1711.353315699991,1714.1700207999966,5,2.8152749000000767,5,2.8152749000000767,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,2,2,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[5.7647455999976955],[None],5,4.064583600003971,,,,,0,2,2,27,1714.202036999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.1912238999794,1714.202036999981,1714.202036999981,1714.202036999981,1714.202036999981,1714.202036999981,1714.202036999981,1719.9718801999989,['r'],1,[5.7647455999976955],[None],1719.972896399995,1719.9867634999973,1719.9867634999973,1719.9867634999973,1724.0540633999917,5,4.064583600003971,5,4.064583600003971,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,3,3,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],1,[10.135647199989762],[None],5,1.598326699982863,,,,,0,3,3,16,1724.0869337999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.0773857999884,1724.0869337999902,1724.0869337999902,1724.0869337999902,1724.0869337999902,1724.0869337999902,1724.0869337999902,1734.2387214000046,['r'],1,[10.135647199989762],[None],1734.2395992999955,1734.252767099999,1734.252767099999,1734.252767099999,1735.8534158999973,5,1.598326699982863,5,1.598326699982863,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,4,4,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[8.14989559998503],[None],4,1.6944169999915175,,,,,0,4,4,18,1735.8734562000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.8638893000025,1735.8734562000027,1735.8734562000027,1735.8734562000027,1735.8734562000027,1735.8734562000027,1735.8734562000027,1744.041086399986,['l'],1,[8.14989559998503],[None],1744.0427453999873,1744.0680836999964,1744.0680836999964,1744.0680836999964,1745.7542283999792,4,1.6944169999915175,4,1.6944169999915175,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
,,,5,5,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[4.6907821999921],[None],5,1.4648493000131566,,,,,0,5,5,9,1745.8039134999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.7964842999936,1745.8039134999854,1745.8039134999854,1745.8039134999854,1745.8039134999854,1745.8039134999854,1745.8039134999854,1750.5048967000039,['l'],1,[4.6907821999921],[None],1750.5061398999824,1750.5200815999997,1750.5200815999997,1750.5200815999997,1751.987289199984,5,1.4648493000131566,5,1.4648493000131566,,,,,,sub90_AB,001,2026-01-29_20h08.53.075,recognitionstage,,2025.1.1,59.641850684728546,2026-01-29 20h09.39.081833 +0530,
