path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.009575099975336343,0.012194200011435896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01221580000128597,0.028634299989789724,0.028634299989789724,12.197391900001094,space,12.15844189998461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.197450799983926,12.212830199976452,12.212830199976452,23.84694339998532,space,11.62993739999365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
Trimmed_videos/natural_22.mp4,34,0,44,44,0,,,,,,,,,,0,44,44,24,,,,,1535.5277750999667,,,,,,,,,,,,,,,,,,,,,,,,1535.475149899954,1535.5277750999667,1535.5277750999667,1570.1271740999655,1569.9767919000005,None,0,1,1570.1129193999805,1570.1271740999655,1572.6139342999668,1528.061268599995,4.156767800042871,None,1572.614054100006,1572.6292494999943,1572.6292494999943,1613.4143672999926,space,40.78107430000091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,0,0,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[6.182947000022978],[None],3,6.446978899999522,,,,,0,0,0,19,1613.4431688999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.4279276999878,1613.4431688999757,1613.4431688999757,1613.4431688999757,1613.4431688999757,1613.4431688999757,1613.4431688999757,1619.6310801999643,['l'],1,[6.182947000022978],[None],1619.6325498999795,1619.6591826999793,1619.6591826999793,1619.6591826999793,1626.0951743999613,3,6.446978899999522,3,6.446978899999522,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,1,1,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[10.571533799986355],[None],2,2.563894699967932,,,,,0,1,1,34,1626.1265332999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.1059583000024,1626.1265332999756,1626.1265332999756,1626.1265332999756,1626.1265332999756,1626.1265332999756,1626.1265332999756,1636.7138078999706,['r'],1,[10.571533799986355],[None],1636.7150366999558,1636.7427323999582,1636.7427323999582,1636.7427323999582,1639.295350499975,2,2.563894699967932,2,2.563894699967932,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,2,2,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[10.848952600033954],[None],3,2.048414100019727,,,,,0,2,2,15,1639.345100799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.33526610001,1639.345100799983,1639.345100799983,1639.345100799983,1639.345100799983,1639.345100799983,1639.345100799983,1650.196286899969,['r'],1,[10.848952600033954],[None],1650.1968407999957,1650.2109275999828,1650.2109275999828,1650.2109275999828,1652.2619897999684,3,2.048414100019727,3,2.048414100019727,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,3,3,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],1,[5.30112050002208],[None],4,2.6146563999936916,,,,,0,3,3,38,1652.2931236999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.2833721999777,1652.2931236999575,1652.2931236999575,1652.2931236999575,1652.2931236999575,1652.2931236999575,1652.2931236999575,1657.597163199971,['l'],1,[5.30112050002208],[None],1657.598177500011,1657.6113717999542,1657.6113717999542,1657.6113717999542,1660.2287093999912,4,2.6146563999936916,4,2.6146563999936916,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,4,4,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[4.396824499999639],[None],5,1.4141662000329234,,,,,0,4,4,25,1660.2614089999697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.2435892999638,1660.2614089999697,1660.2614089999697,1660.2614089999697,1660.2614089999697,1660.2614089999697,1660.2614089999697,1664.6639505999628,['r'],1,[4.396824499999639],[None],1664.6653111999622,1664.6778994000051,1664.6778994000051,1664.6778994000051,1666.0952471999917,5,1.4141662000329234,5,1.4141662000329234,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
,,,5,5,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[3.7700089999707416],[None],3,1.5309042000444606,,,,,0,5,5,17,1666.128053399967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.1090939999558,1666.128053399967,1666.128053399967,1666.128053399967,1666.128053399967,1666.128053399967,1666.128053399967,1669.913914499979,['r'],1,[3.7700089999707416],[None],1669.9149521999643,1669.9277040999732,1669.9277040999732,1669.9277040999732,1671.4617703999975,3,1.5309042000444606,3,1.5309042000444606,,,,,,,,aru899686,001,2026-02-04_19h39.22.953,recognitionstage,,2025.1.1,60.002400079352704,2026-02-04 19h40.36.897104 +0530,
