path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,9,9,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[4.752059800001007],[None],5,1.098194300000614,,,,,0,9,9,33,1632.4741079000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.4614847000012,1632.4741079000014,1632.4741079000014,1632.4741079000014,1632.4741079000014,1632.4741079000014,1632.4741079000014,1637.2382203000016,['r'],1,[4.752059800001007],[None],1637.2392415000031,1637.252414100003,1637.252414100003,1637.252414100003,1638.3529680000029,5,1.098194300000614,5,1.098194300000614,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,10,10,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[2.624157300000661],[None],5,2.716173199998593,,,,,0,10,10,21,1638.386013000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.3664231000002,1638.386013000003,1638.386013000003,1638.386013000003,1638.386013000003,1638.386013000003,1638.386013000003,1641.0206314999996,['l'],1,[2.624157300000661],[None],1641.0214941000013,1641.0360821000031,1641.0360821000031,1641.0360821000031,1643.7530210000004,5,2.716173199998593,5,2.716173199998593,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,11,11,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[8.07889680000153],[None],4,1.413963099999819,,,,,0,11,11,24,1643.771474600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.7626524000007,1643.771474600002,1643.771474600002,1643.771474600002,1643.771474600002,1643.771474600002,1643.771474600002,1651.8549335999996,['r'],1,[8.07889680000153],[None],1651.8560027000021,1651.869369600001,1651.869369600001,1651.869369600001,1653.2865089000006,4,1.413963099999819,4,1.413963099999819,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,12,12,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],1,[4.201925199999096],[None],5,0.8478911999991396,,,,,0,12,12,26,1653.3042932999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.2959655000013,1653.3042932999997,1653.3042932999997,1653.3042932999997,1653.3042932999997,1653.3042932999997,1653.3042932999997,1657.521789100003,['l'],1,[4.201925199999096],[None],1657.5229092000009,1657.5356500000016,1657.5356500000016,1657.5356500000016,1658.3870816000017,5,0.8478911999991396,5,0.8478911999991396,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,13,13,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[3.245244500001718],[None],4,1.9802488999994239,,,,,0,13,13,9,1658.4531578000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.4330563000003,1658.4531578000024,1658.4531578000024,1658.4531578000024,1658.4531578000024,1658.4531578000024,1658.4531578000024,1661.7053610000003,['l'],1,[3.245244500001718],[None],1661.706510400003,1661.7192281999996,1661.7192281999996,1661.7192281999996,1663.7040253000014,4,1.9802488999994239,4,1.9802488999994239,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,14,14,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[2.983303299999534],[None],5,0.8642608999980439,,,,,0,14,14,27,1663.7388718000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.7143447000017,1663.7388718000002,1663.7388718000002,1663.7388718000002,1663.7388718000002,1663.7388718000002,1663.7388718000002,1666.7378454999998,['l'],1,[2.983303299999534],[None],1666.7388759000023,1666.7527956000013,1666.7527956000013,1666.7527956000013,1667.6201029000003,5,0.8642608999980439,5,0.8642608999980439,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,15,15,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],1,[3.3739064000001235],[None],3,0.798725699998613,,,,,0,15,15,35,1667.6524839000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.6320306000016,1667.6524839000012,1667.6524839000012,1667.6524839000012,1667.6524839000012,1667.6524839000012,1667.6524839000012,1671.0379670000002,['l'],1,[3.3739064000001235],[None],1671.0387329000005,1671.0523936999998,1671.0523936999998,1671.0523936999998,1671.8529455000025,3,0.798725699998613,3,0.798725699998613,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,16,16,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[2.8686338999978034],[None],5,1.047787999999855,,,,,0,16,16,17,1671.8856984000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.8631088000002,1671.8856984000013,1671.8856984000013,1671.8856984000013,1671.8856984000013,1671.8856984000013,1671.8856984000013,1674.7548048999997,['r'],1,[2.8686338999978034],[None],1674.7559911000026,1674.7692970000026,1674.7692970000026,1674.7692970000026,1675.8198639000002,5,1.047787999999855,5,1.047787999999855,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,17,17,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['l'],1,[2.452077800000552],[None],5,0.6822037000019918,,,,,0,17,17,10,1675.870278100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.8612719000012,1675.870278100003,1675.870278100003,1675.870278100003,1675.870278100003,1675.870278100003,1675.870278100003,1678.3373554999998,['l'],1,[2.452077800000552],[None],1678.338260200002,1678.3527336000006,1678.3527336000006,1678.3527336000006,1679.0363988000026,5,0.6822037000019918,5,0.6822037000019918,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,18,18,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[2.912443199998961],[None],3,1.0802297000009276,,,,,0,18,18,14,1679.1059292000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.0840809000001,1679.1059292000027,1679.1059292000027,1679.1059292000027,1679.1059292000027,1679.1059292000027,1679.1059292000027,1682.0221244000022,['l'],1,[2.912443199998961],[None],1682.0232660000001,1682.0356218000015,1682.0356218000015,1682.0356218000015,1683.1199232,3,1.0802297000009276,3,1.0802297000009276,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,19,19,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['r'],1,[3.701476199999888],[None],5,0.9302782000013394,,,,,0,19,19,8,1683.1726916000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.1566727000027,1683.1726916000007,1683.1726916000007,1683.1726916000007,1683.1726916000007,1683.1726916000007,1683.1726916000007,1686.888895600001,['r'],1,[3.701476199999888],[None],1686.8900484000005,1686.9174967,1686.9174967,1686.9174967,1687.836619900001,5,0.9302782000013394,5,0.9302782000013394,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,20,20,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[12.145611100000679],[None],3,1.2482536999996228,,,,,0,20,20,37,1687.8565758000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.845357600003,1687.8565758000004,1687.8565758000004,1687.8565758000004,1687.8565758000004,1687.8565758000004,1687.8565758000004,1700.0045160000009,['r'],1,[12.145611100000679],[None],1700.0052286000027,1700.019123500002,1700.019123500002,1700.019123500002,1701.2706402000003,3,1.2482536999996228,3,1.2482536999996228,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,21,21,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[2.3955823999967834],[None],5,1.0155769000011787,,,,,0,21,21,23,1701.3027414999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.2832616000014,1701.3027414999997,1701.3027414999997,1701.3027414999997,1701.3027414999997,1701.3027414999997,1701.3027414999997,1703.7042467000028,['l'],1,[2.3955823999967834],[None],1703.7051358000026,1703.7195219000023,1703.7195219000023,1703.7195219000023,1704.7362656000005,5,1.0155769000011787,5,1.0155769000011787,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,22,22,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],1,[7.7526534000026],[None],1,1.097781299999042,,,,,0,22,22,28,1704.7695894000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.7475701000003,1704.7695894000026,1704.7695894000026,1704.7695894000026,1704.7695894000026,1704.7695894000026,1704.7695894000026,1712.5374732000018,['l'],1,[7.7526534000026],[None],1712.5388956000024,1712.5530066000028,1712.5530066000028,1712.5530066000028,1713.6535715000027,1,1.097781299999042,1,1.097781299999042,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,23,23,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],1,[4.499390500001027],[None],4,1.198413599999185,,,,,0,23,23,39,1713.6709042000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.6617011000017,1713.6709042000002,1713.6709042000002,1713.6709042000002,1713.6709042000002,1713.6709042000002,1713.6709042000002,1718.1715227000022,['r'],1,[4.499390500001027],[None],1718.1724777000018,1718.1860559000015,1718.1860559000015,1718.1860559000015,1719.386999800001,4,1.198413599999185,4,1.198413599999185,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,24,24,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[3.9658774999988964],[None],4,0.9150264999989304,,,,,0,24,24,15,1719.4363532000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.426828800002,1719.4363532000025,1719.4363532000025,1719.4363532000025,1719.4363532000025,1719.4363532000025,1719.4363532000025,1723.4044721999999,['r'],1,[3.9658774999988964],[None],1723.4054037000024,1723.4194962000001,1723.4194962000001,1723.4194962000001,1724.3368409000032,4,0.9150264999989304,4,0.9150264999989304,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,25,25,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['r'],1,[3.1902479999989737],[None],5,1.0319517999996606,,,,,0,25,25,29,1724.3720309000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.348954600002,1724.3720309000018,1724.3720309000018,1724.3720309000018,1724.3720309000018,1724.3720309000018,1724.3720309000018,1727.5706978000017,['r'],1,[3.1902479999989737],[None],1727.571614700002,1727.5860477000024,1727.5860477000024,1727.5860477000024,1728.6200699,5,1.0319517999996606,5,1.0319517999996606,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,26,26,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],0,[3.6775459999989835],[None],3,0.9978078000021924,,,,,0,26,26,18,1728.6527096999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.6325106000004,1728.6527096999998,1728.6527096999998,1728.6527096999998,1728.6527096999998,1728.6527096999998,1728.6527096999998,1732.3386695000008,['l'],0,[3.6775459999989835],[None],1732.339664500003,1732.3524608000007,1732.3524608000007,1732.3524608000007,1733.3536031000003,3,0.9978078000021924,3,0.9978078000021924,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,27,27,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],0,[6.934542099999817],[None],3,0.965074600000662,,,,,0,27,27,38,1733.3716620000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.3628800000006,1733.3716620000014,1733.3716620000014,1733.3716620000014,1733.3716620000014,1733.3716620000014,1733.3716620000014,1740.3214159000017,['l'],0,[6.934542099999817],[None],1740.3224937000014,1740.3361007000021,1740.3361007000021,1740.3361007000021,1741.3041317000025,3,0.965074600000662,3,0.965074600000662,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,28,28,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],0,[10.016399300002377],[None],5,0.7474624999995285,,,,,0,28,28,3,1741.3698581000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.3500458000017,1741.3698581000026,1741.3698581000026,1741.3698581000026,1741.3698581000026,1741.3698581000026,1741.3698581000026,1751.3884276999997,['r'],0,[10.016399300002377],[None],1751.3893016000002,1751.4022851000009,1751.4022851000009,1751.4022851000009,1752.1536076000011,5,0.7474624999995285,5,0.7474624999995285,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,29,29,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[5.5401894000024186],[None],5,0.6818911999980628,,,,,0,29,29,1,1752.2061814000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.196155200003,1752.2061814000008,1752.2061814000008,1752.2061814000008,1752.2061814000008,1752.2061814000008,1752.2061814000008,1757.7546883000032,['r'],1,[5.5401894000024186],[None],1757.755626000002,1757.7691018000005,1757.7691018000005,1757.7691018000005,1758.4533038000009,5,0.6818911999980628,5,0.6818911999980628,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
,,,30,30,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],1,[1.993742700000439],[None],5,1.865646400001424,,,,,0,30,30,22,1758.488657400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.4683166000032,1758.488657400001,1758.488657400001,1758.488657400001,1758.488657400001,1758.488657400001,1758.488657400001,1760.4875855000028,['r'],1,[1.993742700000439],[None],1760.4885068000003,1760.50288,1760.50288,1760.50288,1762.370001700001,5,1.865646400001424,5,1.865646400001424,,,,,,,,sub27_AB,001,2026-01-18_19h18.15.050,recognitionstage,,2025.1.1,60.468119997686614,2026-01-18 19h19.51.840691 +0530,
