path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.009522999986074865,0.011896199983311817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011917700001504272,0.02849399999831803,0.02849399999831803,10.247208199987654,space,10.204878699994879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.247252799978014,10.263884999993024,10.263884999993024,23.212925600004382,space,12.937311000016052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
Trimmed_videos/natural_11.mp4,28,0,44,44,0,,,,,,,,,,0,44,44,12,,,,,1538.3283675999846,,,,,,,,,,,,,,,,,,,,,,,,1538.2777750999958,1538.3283675999846,1538.3283675999846,1566.628029799991,1566.4788375999779,None,0,1,1566.6139910999918,1566.628029799991,1569.114065599977,1486.6783708999865,12.963290399988182,None,1569.1141550999891,1569.1292070999916,1569.1292070999916,1596.0805803999829,space,26.93629310000688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,0,0,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[7.923132299998542],[None],5,12.048524499987252,,,,,0,0,0,21,1596.110332399985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.1018315999827,1596.110332399985,1596.110332399985,1596.110332399985,1596.110332399985,1596.110332399985,1596.110332399985,1604.0477351000009,['l'],1,[7.923132299998542],[None],1604.0490452999948,1604.0765194999985,1604.0765194999985,1604.0765194999985,1616.1128332999942,5,12.048524499987252,5,12.048524499987252,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,1,1,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[7.481209400022635],[None],4,2.9315239999850746,,,,,0,1,1,19,1616.1442530999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.1293693000043,1616.1442530999775,1616.1442530999775,1616.1442530999775,1616.1442530999775,1616.1442530999775,1616.1442530999775,1623.6308126999938,['l'],1,[7.481209400022635],[None],1623.6318209999881,1623.6451428,1623.6451428,1623.6451428,1626.5790239000053,4,2.9315239999850746,4,2.9315239999850746,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,2,2,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['l'],1,[5.78850710002007],[None],5,2.1474575999891385,,,,,0,2,2,5,1626.6288625999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.6217241999984,1626.6288625999878,1626.6288625999878,1626.6288625999878,1626.6288625999878,1626.6288625999878,1626.6288625999878,1632.4309878000058,['l'],1,[5.78850710002007],[None],1632.4323990999837,1632.4605505999934,1632.4605505999934,1632.4605505999934,1634.5953968999966,5,2.1474575999891385,5,2.1474575999891385,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,3,3,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['r'],1,[4.9646409999986645],[None],5,1.6480702999979258,,,,,0,3,3,9,1634.6609490999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.6540533999796,1634.6609490999836,1634.6609490999836,1634.6609490999836,1634.6609490999836,1634.6609490999836,1634.6609490999836,1639.6307484999998,['r'],1,[4.9646409999986645],[None],1639.6320990999811,1639.6457128000038,1639.6457128000038,1639.6457128000038,1641.2962784999982,5,1.6480702999979258,5,1.6480702999979258,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,4,4,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[5.068414300010772],[None],5,2.3476345000090078,,,,,0,4,4,34,1641.3171398999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.3053776999877,1641.3171398999984,1641.3171398999984,1641.3171398999984,1641.3171398999984,1641.3171398999984,1641.3171398999984,1646.3974835999834,['l'],1,[5.068414300010772],[None],1646.3987846999953,1646.4122176999808,1646.4122176999808,1646.4122176999808,1648.7622221999918,5,2.3476345000090078,5,2.3476345000090078,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
,,,5,5,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[5.366457099997206],[None],3,4.915836800006218,,,,,0,5,5,17,1648.7950157999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.7741368999996,1648.7950157999876,1648.7950157999876,1648.7950157999876,1648.7950157999876,1648.7950157999876,1648.7950157999876,1654.163815399981,['l'],1,[5.366457099997206],[None],1654.1646820000024,1654.178825799987,1654.178825799987,1654.178825799987,1659.09571709999,3,4.915836800006218,3,4.915836800006218,,,,,,,,sub82_NB,001,2026-01-28_20h05.57.270,recognitionstage,,2025.1.1,59.7015281765538,2026-01-28 20h06.40.628037 +0530,
