path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],0,[4.188242899996112],[None],5,1.5152359000057913,,,,,0,6,6,3,1681.2330670999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.2106507999997,1681.2330670999945,1681.2330670999945,1681.2330670999945,1681.2330670999945,1681.2330670999945,1681.2330670999945,1685.4337997999974,['l'],0,[4.188242899996112],[None],1685.4348076000024,1685.4488267999986,1685.4488267999986,1685.4488267999986,1686.9658488999994,5,1.5152359000057913,5,1.5152359000057913,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,7,7,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[4.8023901999986265],[None],4,1.4980300000024727,,,,,0,7,7,1,1687.0189872000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.0028845000052,1687.0189872000046,1687.0189872000046,1687.0189872000046,1687.0189872000046,1687.0189872000046,1687.0189872000046,1691.8342440999986,['l'],1,[4.8023901999986265],[None],1691.8351747999986,1691.8483901,1691.8483901,1691.8483901,1693.3489246999961,4,1.4980300000024727,4,1.4980300000024727,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,8,8,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[2.6670279999962077],[None],4,1.6137455999996746,,,,,0,8,8,15,1693.4021819000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.3869645000086,1693.4021819000045,1693.4021819000045,1693.4021819000045,1693.4021819000045,1693.4021819000045,1693.4021819000045,1696.084864999997,['l'],1,[2.6670279999962077],[None],1696.0858199000068,1696.0984498000034,1696.0984498000034,1696.0984498000034,1697.7160107999953,4,1.6137455999996746,4,1.6137455999996746,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,9,9,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['r'],1,[4.395477599988226],[None],5,1.715104999995674,,,,,0,9,9,0,1697.785677100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.7625944000029,1697.785677100008,1697.785677100008,1697.785677100008,1697.785677100008,1697.785677100008,1697.785677100008,1702.1840336000023,['r'],1,[4.395477599988226],[None],1702.1849192000082,1702.1989168,1702.1989168,1702.1989168,1703.9158392999962,5,1.715104999995674,5,1.715104999995674,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,10,10,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],1,[6.108145499994862],[None],2,3.514528600004269,,,,,0,10,10,32,1703.9371926000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.9248176999972,1703.9371926000022,1703.9371926000022,1703.9371926000022,1703.9371926000022,1703.9371926000022,1703.9371926000022,1710.0512181000086,['r'],1,[6.108145499994862],[None],1710.0523724000086,1710.066194900006,1710.066194900006,1710.066194900006,1713.5824840999994,2,3.514528600004269,2,3.514528600004269,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,11,11,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['r'],0,[5.676743599993642],[None],3,0.9629118000011658,,,,,0,11,11,19,1713.6006735999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.5901257000078,1713.6006735999981,1713.6006735999981,1713.6006735999981,1713.6006735999981,1713.6006735999981,1713.6006735999981,1719.2850266000023,['r'],0,[5.676743599993642],[None],1719.2864424,1719.2989027000003,1719.2989027000003,1719.2989027000003,1720.2659637000033,3,0.9629118000011658,3,0.9629118000011658,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,12,12,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],1,[4.266370500001358],[None],4,1.6815785999933723,,,,,0,12,12,25,1720.2988009999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.2812300000078,1720.2988009999972,1720.2988009999972,1720.2988009999972,1720.2988009999972,1720.2988009999972,1720.2988009999972,1724.567555600006,['l'],1,[4.266370500001358],[None],1724.5684437000018,1724.5821934999985,1724.5821934999985,1724.5821934999985,1726.2656311000028,4,1.6815785999933723,4,1.6815785999933723,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,13,13,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[6.2887651000055484],[None],2,2.0316323000006378,,,,,0,13,13,13,1726.3325824000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.3104520000052,1726.3325824000058,1726.3325824000058,1726.3325824000058,1726.3325824000058,1726.3325824000058,1726.3325824000058,1732.6338758000056,['r'],1,[6.2887651000055484],[None],1732.634834299999,1732.6488585000043,1732.6488585000043,1732.6488585000043,1734.683023400008,2,2.0316323000006378,2,2.0316323000006378,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,14,14,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],0,[9.414482299995143],[None],3,1.3623480999958701,,,,,0,14,14,9,1734.7351609000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.7263241000037,1734.7351609000034,1734.7351609000034,1734.7351609000034,1734.7351609000034,1734.7351609000034,1734.7351609000034,1744.152759100005,['l'],0,[9.414482299995143],[None],1744.1543392000021,1744.181070599996,1744.181070599996,1744.181070599996,1745.533008600003,3,1.3623480999958701,3,1.3623480999958701,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,15,15,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['r'],1,[6.7325958000001265],[None],4,1.8798883999988902,,,,,0,15,15,29,1745.568534799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.5440658000007,1745.568534799997,1745.568534799997,1745.568534799997,1745.568534799997,1745.568534799997,1745.568534799997,1752.3181775999983,['r'],1,[6.7325958000001265],[None],1752.3192812000052,1752.331824199995,1752.331824199995,1752.331824199995,1754.216048000002,4,1.8798883999988902,4,1.8798883999988902,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,16,16,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[6.1726797000010265],[None],3,1.247003800002858,,,,,0,16,16,22,1754.2485445000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.2305688000051,1754.2485445000057,1754.2485445000057,1754.2485445000057,1754.2485445000057,1754.2485445000057,1754.2485445000057,1760.434838900008,['l'],1,[6.1726797000010265],[None],1760.4358372999995,1760.4484219000005,1760.4484219000005,1760.4484219000005,1761.6995009999955,3,1.247003800002858,3,1.247003800002858,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,17,17,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[3.367209300005925],[None],4,1.2302620999980718,,,,,0,17,17,14,1761.766103700007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.746330199996,1761.766103700007,1761.766103700007,1761.766103700007,1761.766103700007,1761.766103700007,1761.766103700007,1765.1348297000077,['l'],1,[3.367209300005925],[None],1765.1358688000037,1765.163514800006,1765.163514800006,1765.163514800006,1766.3831030000001,4,1.2302620999980718,4,1.2302620999980718,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,18,18,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['l'],1,[3.0095303999987664],[None],4,0.9626130999968154,,,,,0,18,18,10,1766.4357071999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.4251113000064,1766.4357071999984,1766.4357071999984,1766.4357071999984,1766.4357071999984,1766.4357071999984,1766.4357071999984,1769.4520156000071,['l'],1,[3.0095303999987664],[None],1769.4535471999989,1769.4800795000046,1769.4800795000046,1769.4800795000046,1770.4333368999942,4,0.9626130999968154,4,0.9626130999968154,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,19,19,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['r'],0,[5.881768299994292],[None],3,1.0814026000007289,,,,,0,19,19,35,1770.467395700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.4459601999988,1770.467395700005,1770.467395700005,1770.467395700005,1770.467395700005,1770.467395700005,1770.467395700005,1776.350475500003,['r'],0,[5.881768299994292],[None],1776.3512409999967,1776.366569699996,1776.366569699996,1776.366569699996,1777.4496108000021,3,1.0814026000007289,3,1.0814026000007289,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,20,20,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],1,[5.849291099992115],[None],3,1.297859199999948,,,,,0,20,20,4,1777.4998690000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.4779856999958,1777.4998690000066,1777.4998690000066,1777.4998690000066,1777.4998690000066,1777.4998690000066,1777.4998690000066,1783.3510300000053,['r'],1,[5.849291099992115],[None],1783.3519553000078,1783.3650821000047,1783.3650821000047,1783.3650821000047,1784.6660357000073,3,1.297859199999948,3,1.297859199999948,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,21,21,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],0,[4.488285700004781],[None],4,1.1818593999923905,,,,,0,21,21,16,1784.7008971000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.6924015999975,1784.7008971000032,1784.7008971000032,1784.7008971000032,1784.7008971000032,1784.7008971000032,1784.7008971000032,1789.2004164999962,['l'],0,[4.488285700004781],[None],1789.201506700003,1789.215916800007,1789.215916800007,1789.215916800007,1790.3990129000013,4,1.1818593999923905,4,1.1818593999923905,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,22,22,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[2.971909300002153],[None],4,0.9315504999976838,,,,,0,22,22,21,1790.4332540000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.4123738000053,1790.4332540000032,1790.4332540000032,1790.4332540000032,1790.4332540000032,1790.4332540000032,1790.4332540000032,1793.417650000003,['r'],1,[2.971909300002153],[None],1793.4185215000034,1793.4318019000057,1793.4318019000057,1793.4318019000057,1794.366351500008,4,0.9315504999976838,4,0.9315504999976838,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,23,23,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['l'],1,[2.4605702000117162],[None],4,0.8489043000008678,,,,,0,23,23,5,1794.4329195000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.409850600001,1794.4329195000028,1794.4329195000028,1794.4329195000028,1794.4329195000028,1794.4329195000028,1794.4329195000028,1796.9005649000028,['l'],1,[2.4605702000117162],[None],1796.9016336000059,1796.9154733000032,1796.9154733000032,1796.9154733000032,1797.7657134000037,4,0.8489043000008678,4,0.8489043000008678,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,24,24,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[3.057871900004102],[None],4,1.1150944999972126,,,,,0,24,24,2,1797.819354200008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.8064409000071,1797.819354200008,1797.819354200008,1797.819354200008,1797.819354200008,1797.819354200008,1797.819354200008,1800.8840473000018,['l'],1,[3.057871900004102],[None],1800.8850995999965,1800.8988546000037,1800.8988546000037,1800.8988546000037,1802.0156392000063,4,1.1150944999972126,4,1.1150944999972126,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,25,25,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[5.640787500000442],[None],4,1.081403300006059,,,,,0,25,25,33,1802.036526099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.024548100002,1802.036526099997,1802.036526099997,1802.036526099997,1802.036526099997,1802.036526099997,1802.036526099997,1807.6843221000017,['r'],1,[5.640787500000442],[None],1807.6852989000035,1807.6988506000052,1807.6988506000052,1807.6988506000052,1808.782357899996,4,1.081403300006059,4,1.081403300006059,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,26,26,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],0,[5.33259829999588],[None],3,1.1639808000036282,,,,,0,26,26,12,1808.8325430999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.814543200002,1808.8325430999976,1808.8325430999976,1808.8325430999976,1808.8325430999976,1808.8325430999976,1808.8325430999976,1814.1674950000015,['l'],0,[5.33259829999588],[None],1814.1688451999944,1814.1821855000017,1814.1821855000017,1814.1821855000017,1815.3498899999977,3,1.1639808000036282,3,1.1639808000036282,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,27,27,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[4.700610100000631],[None],3,0.9807203000091249,,,,,0,27,27,23,1815.384510600008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.3621139000024,1815.384510600008,1815.384510600008,1815.384510600008,1815.384510600008,1815.384510600008,1815.384510600008,1820.100814000005,['l'],1,[4.700610100000631],[None],1820.1018551000016,1820.1150596999942,1820.1150596999942,1820.1150596999942,1821.1000249000062,3,0.9807203000091249,3,0.9807203000091249,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,28,28,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[2.6489871999947354],[None],3,0.7139171000017086,,,,,0,28,28,17,1821.132195099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.113368300008,1821.132195099999,1821.132195099999,1821.132195099999,1821.132195099999,1821.132195099999,1821.132195099999,1823.7845922999986,['l'],1,[2.6489871999947354],[None],1823.7854533000063,1823.798436099998,1823.798436099998,1823.798436099998,1824.5163427999942,3,0.7139171000017086,3,0.7139171000017086,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,29,29,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['r'],0,[5.1750182999967365],[None],2,3.048546299993177,,,,,0,29,29,8,1824.5661037999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.5536222000082,1824.5661037999962,1824.5661037999962,1824.5661037999962,1824.5661037999962,1824.5661037999962,1824.5661037999962,1829.7504022000066,['r'],0,[5.1750182999967365],[None],1829.7513996000052,1829.7651812999975,1829.7651812999975,1829.7651812999975,1832.8161343999964,2,3.048546299993177,2,3.048546299993177,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,30,30,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],0,[5.458256300000357],[None],2,0.7167831999977352,,,,,0,30,30,18,1832.850913400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.8266691000026,1832.850913400005,1832.850913400005,1832.850913400005,1832.850913400005,1832.850913400005,1832.850913400005,1838.316111799999,['l'],0,[5.458256300000357],[None],1838.3168600000063,1838.3321931999963,1838.3321931999963,1838.3321931999963,1839.0492560999992,2,0.7167831999977352,2,0.7167831999977352,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
,,,31,31,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[8.960834000012255],[None],3,1.2489273999963189,,,,,0,31,31,11,1839.1164757000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.0931767000002,1839.1164757000079,1839.1164757000079,1839.1164757000079,1839.1164757000079,1839.1164757000079,1839.1164757000079,1848.0834906999953,['r'],1,[8.960834000012255],[None],1848.0844846999971,1848.0988942999975,1848.0988942999975,1848.0988942999975,1849.3491594999941,3,1.2489273999963189,3,1.2489273999963189,,,,,,,,test2,001,2026-02-02_16h48.08.499,recognitionstage,,2025.1.1,60.63781277331625,2026-02-02 16h48.40.165970 +0530,
