path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[3.6438121999963187],[None],5,1.098407400015276,,,,,0,6,6,17,1626.392548999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.372677699983,1626.392548999982,1626.392548999982,1626.392548999982,1626.392548999982,1626.392548999982,1626.392548999982,1630.0446028999868,['r'],1,[3.6438121999963187],[None],1630.045427200006,1630.0592061000061,1630.0592061000061,1630.0592061000061,1631.1597016000014,5,1.098407400015276,5,1.098407400015276,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,7,7,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[9.23458620000747],[None],4,3.0309666999964975,,,,,0,7,7,18,1631.1779969999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.170469899982,1631.1779969999916,1631.1779969999916,1631.1779969999916,1631.1779969999916,1631.1779969999916,1631.1779969999916,1640.4281162999978,['l'],1,[9.23458620000747],[None],1640.4292483000027,1640.442762999999,1640.442762999999,1640.442762999999,1643.477172199986,4,3.0309666999964975,4,3.0309666999964975,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,8,8,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[7.509718699991936],[None],4,1.0645610000065062,,,,,0,8,8,15,1643.5267766999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.5166633999906,1643.5267766999896,1643.5267766999896,1643.5267766999896,1643.5267766999896,1643.5267766999896,1643.5267766999896,1651.0450566000072,['l'],1,[7.509718699991936],[None],1651.0459949999931,1651.0593010000011,1651.0593010000011,1651.0593010000011,1652.1269288999902,4,1.0645610000065062,4,1.0645610000065062,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,9,9,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['r'],1,[4.47226939999382],[None],5,2.032086100021843,,,,,0,9,9,0,1652.1961930999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.1765733000066,1652.1961930999823,1652.1961930999823,1652.1961930999823,1652.1961930999823,1652.1961930999823,1652.1961930999823,1656.6778158000088,['r'],1,[4.47226939999382],[None],1656.6785018999944,1656.6925372999976,1656.6925372999976,1656.6925372999976,1658.7271088999987,5,2.032086100021843,5,2.032086100021843,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,10,10,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],1,[4.67282000000705],[None],5,0.9977844999812078,,,,,0,10,10,38,1658.747736099991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.7359162000066,1658.747736099991,1658.747736099991,1658.747736099991,1658.747736099991,1658.747736099991,1658.747736099991,1663.4283335999935,['l'],1,[4.67282000000705],[None],1663.4294787999825,1663.4430266999989,1663.4430266999989,1663.4430266999989,1664.4436575,5,0.9977844999812078,5,0.9977844999812078,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,11,11,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['r'],1,[4.039476799982367],[None],5,0.9782870000053663,,,,,0,11,11,2,1664.4932946999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.4826361000014,1664.4932946999907,1664.4932946999907,1664.4932946999907,1664.4932946999907,1664.4932946999907,1664.4932946999907,1668.5473389999825,['r'],1,[4.039476799982367],[None],1668.5489725999942,1668.5745192999893,1668.5745192999893,1668.5745192999893,1669.543492900004,5,0.9782870000053663,5,0.9782870000053663,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,12,12,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],1,[3.3775606999988668],[None],5,1.0970232999825384,,,,,0,12,12,6,1669.595596900006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.5857414999919,1669.595596900006,1669.595596900006,1669.595596900006,1669.595596900006,1669.595596900006,1669.595596900006,1672.9789168999996,['l'],1,[3.3775606999988668],[None],1672.9802308999933,1672.9925899000082,1672.9925899000082,1672.9925899000082,1674.093664199987,5,1.0970232999825384,5,1.0970232999825384,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,13,13,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['r'],1,[4.307872499979567],[None],5,0.9641941000008956,,,,,0,13,13,28,1674.128586100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.1047185999923,1674.128586100007,1674.128586100007,1674.128586100007,1674.128586100007,1674.128586100007,1674.128586100007,1678.4454626000079,['r'],1,[4.307872499979567],[None],1678.446535199997,1678.4746038999874,1678.4746038999874,1678.4746038999874,1679.4268133000005,5,0.9641941000008956,5,0.9641941000008956,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,14,14,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[2.5690099999774247],[None],5,1.1478724000044167,,,,,0,14,14,21,1679.4594194999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.4399698000052,1679.4594194999954,1679.4594194999954,1679.4594194999954,1679.4594194999954,1679.4594194999954,1679.4594194999954,1682.0449190000072,['l'],1,[2.5690099999774247],[None],1682.0457047999953,1682.0592316999973,1682.0592316999973,1682.0592316999973,1683.2107959999994,5,1.1478724000044167,5,1.1478724000044167,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,15,15,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[4.103651700017508],[None],5,1.8314456999942195,,,,,0,15,15,14,1683.2767639999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.25902279999,1683.2767639999802,1683.2767639999802,1683.2767639999802,1683.2767639999802,1683.2767639999802,1683.2767639999802,1687.395097200002,['l'],1,[4.103651700017508],[None],1687.396003300004,1687.4090796999808,1687.4090796999808,1687.4090796999808,1689.2434059999941,5,1.8314456999942195,5,1.8314456999942195,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,16,16,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['l'],1,[3.6216198000183795],[None],5,1.0655011000053491,,,,,0,16,16,31,1689.2787639999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.2546602000075,1689.2787639999879,1689.2787639999879,1689.2787639999879,1689.2787639999879,1689.2787639999879,1689.2787639999879,1692.9106735999812,['l'],1,[3.6216198000183795],[None],1692.911464600009,1692.926493499981,1692.926493499981,1692.926493499981,1693.9935843999847,5,1.0655011000053491,5,1.0655011000053491,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,17,17,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[4.130468500021379],[None],5,1.148707700020168,,,,,0,17,17,33,1694.0260781999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.0048222999903,1694.0260781999968,1694.0260781999968,1694.0260781999968,1694.0260781999968,1694.0260781999968,1694.0260781999968,1698.161188099999,['r'],1,[4.130468500021379],[None],1698.1621949999826,1698.176167800004,1698.176167800004,1698.176167800004,1699.326944200002,5,1.148707700020168,5,1.148707700020168,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,18,18,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[4.220077800011495],[None],4,1.8148186999897007,,,,,0,18,18,8,1699.376522799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.3636305999826,1699.376522799983,1699.376522799983,1699.376522799983,1699.376522799983,1699.376522799983,1699.376522799983,1703.61227339998,['l'],1,[4.220077800011495],[None],1703.6134347000043,1703.6262405999878,1703.6262405999878,1703.6262405999878,1705.4434023000067,4,1.8148186999897007,4,1.8148186999897007,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,19,19,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[3.014003499993123],[None],5,1.7137479999801144,,,,,0,19,19,24,1705.4785452999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.4556673000043,1705.4785452999931,1705.4785452999931,1705.4785452999931,1705.4785452999931,1705.4785452999931,1705.4785452999931,1708.4956874999916,['r'],1,[3.014003499993123],[None],1708.4966410000052,1708.509243699984,1708.509243699984,1708.509243699984,1710.2267729000014,5,1.7137479999801144,5,1.7137479999801144,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,20,20,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['l'],1,[5.8241055000107735],[None],5,0.9812428999866825,,,,,0,20,20,32,1710.2443289000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.2355883999844,1710.2443289000075,1710.2443289000075,1710.2443289000075,1710.2443289000075,1710.2443289000075,1710.2443289000075,1716.0779196000076,['l'],1,[5.8241055000107735],[None],1716.0792739999888,1716.0928595000005,1716.0928595000005,1716.0928595000005,1717.076733199996,5,0.9812428999866825,5,0.9812428999866825,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,21,21,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['r'],1,[7.198218000004999],[None],5,1.1984420999942813,,,,,0,21,21,12,1717.1263132999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.110877900006,1717.1263132999884,1717.1263132999884,1717.1263132999884,1717.1263132999884,1717.1263132999884,1717.1263132999884,1724.3280019999947,['r'],1,[7.198218000004999],[None],1724.3290316000057,1724.3437219999905,1724.3437219999905,1724.3437219999905,1725.543997700006,5,1.1984420999942813,5,1.1984420999942813,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,22,22,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[3.3198895000095945],[None],4,2.165222299983725,,,,,0,22,22,13,1725.61261739998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.5899892000016,1725.61261739998,1725.61261739998,1725.61261739998,1725.61261739998,1725.61261739998,1725.61261739998,1728.9445425999875,['r'],1,[3.3198895000095945],[None],1728.9453582999995,1728.9599191999878,1728.9599191999878,1728.9599191999878,1731.1268452999939,4,2.165222299983725,4,2.165222299983725,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,23,23,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[3.729122999997344],[None],4,1.331538600003114,,,,,0,23,23,1,1731.179317000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.1675426999864,1731.179317000002,1731.179317000002,1731.179317000002,1731.179317000002,1731.179317000002,1731.179317000002,1734.9108968999935,['r'],1,[3.729122999997344],[None],1734.9119209999917,1734.9261927999905,1734.9261927999905,1734.9261927999905,1736.2601566999801,4,1.331538600003114,4,1.331538600003114,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,24,24,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[3.37245230001281],[None],5,1.4152324000024237,,,,,0,24,24,23,1736.2959139999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.272425400006,1736.2959139999875,1736.2959139999875,1736.2959139999875,1736.2959139999875,1736.2959139999875,1736.2959139999875,1739.6776729999983,['r'],1,[3.37245230001281],[None],1739.6784007999813,1739.6923641999892,1739.6923641999892,1739.6923641999892,1741.11028969998,5,1.4152324000024237,5,1.4152324000024237,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,25,25,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[5.604570999974385],[None],4,1.0142062999948394,,,,,0,25,25,4,1741.1598782000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.1396311999997,1741.1598782000074,1741.1598782000074,1741.1598782000074,1741.1598782000074,1741.1598782000074,1741.1598782000074,1746.7783995000063,['l'],1,[5.604570999974385],[None],1746.7791730999888,1746.7923820999858,1746.7923820999858,1746.7923820999858,1747.810458299995,4,1.0142062999948394,4,1.0142062999948394,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,26,26,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],0,[7.629508799989708],[None],4,1.2649241000181064,,,,,0,26,26,3,1747.8788963999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.8557701999962,1747.8788963999832,1747.8788963999832,1747.8788963999832,1747.8788963999832,1747.8788963999832,1747.8788963999832,1755.5108428999956,['l'],0,[7.629508799989708],[None],1755.511921600002,1755.5263109999942,1755.5263109999942,1755.5263109999942,1756.7934959999984,4,1.2649241000181064,4,1.2649241000181064,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,27,27,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['l'],1,[2.861398700013524],[None],5,1.8138828999944963,,,,,0,27,27,11,1756.8631075999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.8378161999863,1756.8631075999874,1756.8631075999874,1756.8631075999874,1756.8631075999874,1756.8631075999874,1756.8631075999874,1759.7288005999872,['l'],1,[2.861398700013524],[None],1759.7300543999881,1759.743095199985,1759.743095199985,1759.743095199985,1761.559707599983,5,1.8138828999944963,5,1.8138828999944963,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,28,28,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['r'],1,[4.276432400016347],[None],5,2.14732219997677,,,,,0,28,28,9,1761.6160335000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.6022266999935,1761.6160335000022,1761.6160335000022,1761.6160335000022,1761.6160335000022,1761.6160335000022,1761.6160335000022,1765.895251000009,['r'],1,[4.276432400016347],[None],1765.8961853999936,1765.9092376999906,1765.9092376999906,1765.9092376999906,1768.060500099993,5,2.14732219997677,5,2.14732219997677,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,29,29,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[7.628616600006353],[None],3,2.3654276999877766,,,,,0,29,29,22,1768.0957122999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.0771089000045,1768.0957122999826,1768.0957122999826,1768.0957122999826,1768.0957122999826,1768.0957122999826,1768.0957122999826,1775.7274132999883,['l'],1,[7.628616600006353],[None],1775.7283149999857,1775.7435279999918,1775.7435279999918,1775.7435279999918,1778.110081299994,3,2.3654276999877766,3,2.3654276999877766,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
,,,30,30,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[3.4363166999828536],[None],5,1.5481243999965955,,,,,0,30,30,10,1778.1600091999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.1512049000012,1778.1600091999862,1778.1600091999862,1778.1600091999862,1778.1600091999862,1778.1600091999862,1778.1600091999862,1781.611260100006,['r'],1,[3.4363166999828536],[None],1781.6120692999975,1781.6263753999956,1781.6263753999956,1781.6263753999956,1783.1768882999895,5,1.5481243999965955,5,1.5481243999965955,,,,,,,,sub77_NB,001,2026-01-28_14h56.40.055,recognitionstage,,2025.1.1,59.98375639728381,2026-01-28 14h57.10.120766 +0530,
