path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.02027989993803203,0.02284480002708733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02286719996482134,0.038887899951078,0.038887899951078,11.773994199931622,space,11.721565200015903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77403869992122,11.79000159993302,11.79000159993302,20.44190939993132,space,8.635005499934778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
Trimmed_videos/natural_5.mp4,33,0,44,44,0,,,,,,,,,,0,44,44,5,,,,,1569.4221241000341,,,,,,,,,,,,,,,,,,,,,,,,1569.3715612000087,1569.4221241000341,1569.4221241000341,1602.9881623999681,1602.8437447999604,None,0,1,1602.9792905999348,1602.9881623999681,1605.4745337999193,1605.489708899986,12.840643899980932,None,1605.4746173999738,1605.489708899986,1605.489708899986,1657.4568794999504,space,51.95900969998911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,0,0,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[10.35959060001187],[None],5,14.014937400002964,,,,,0,0,0,10,1657.5211603000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.5084876000183,1657.5211603000062,1657.5211603000062,1657.5211603000062,1657.5211603000062,1657.5211603000062,1657.5211603000062,1667.890605899971,['r'],1,[10.35959060001187],[None],1667.891672699945,1667.9202984999865,1667.9202984999865,1667.9202984999865,1681.9224918999244,5,14.014937400002964,5,14.014937400002964,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,1,1,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['r'],1,[6.180508800083771],[None],5,1.9476071000099182,,,,,0,1,1,8,1681.9882780000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.977526200004,1681.9882780000335,1681.9882780000335,1681.9882780000335,1681.9882780000335,1681.9882780000335,1681.9882780000335,1688.174622899969,['r'],1,[6.180508800083771],[None],1688.175496299984,1688.188725600019,1688.188725600019,1688.188725600019,1690.1401106999256,5,1.9476071000099182,5,1.9476071000099182,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,2,2,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[5.017901299986988],[None],4,2.8485360000049695,,,,,0,2,2,25,1690.174692300032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.1563448000234,1690.174692300032,1690.174692300032,1690.174692300032,1690.174692300032,1690.174692300032,1690.174692300032,1695.2073742999928,['r'],1,[5.017901299986988],[None],1695.2082546999445,1695.2223820999498,1695.2223820999498,1695.2223820999498,1698.0724531000014,4,2.8485360000049695,4,2.8485360000049695,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,3,3,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[6.645525199943222],[None],5,2.2486871998989955,,,,,0,3,3,39,1698.0911804999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.0805946999462,1698.0911804999923,1698.0911804999923,1698.0911804999923,1698.0911804999923,1698.0911804999923,1698.0911804999923,1704.7405883999309,['l'],1,[6.645525199943222],[None],1704.7414766999427,1704.7562228000024,1704.7562228000024,1704.7562228000024,1707.0061398999533,5,2.2486871998989955,5,2.2486871998989955,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,4,4,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[8.568787700030953],[None],5,1.9154261000221595,,,,,0,4,4,33,1707.0240401999326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.015055499971,1707.0240401999326,1707.0240401999326,1707.0240401999326,1707.0240401999326,1707.0240401999326,1707.0240401999326,1715.6073865999933,['r'],1,[8.568787700030953],[None],1715.6082683999557,1715.6224947000155,1715.6224947000155,1715.6224947000155,1717.5392481000163,5,1.9154261000221595,5,1.9154261000221595,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
,,,5,5,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[6.115162599948235],[None],5,1.8990646000020206,,,,,0,5,5,18,1717.557519300026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.5497346000047,1717.557519300026,1717.557519300026,1717.557519300026,1717.557519300026,1717.557519300026,1717.557519300026,1723.6738661000272,['r'],1,[6.115162599948235],[None],1723.6746159000322,1723.6890945999185,1723.6890945999185,1723.6890945999185,1725.5898832000094,5,1.8990646000020206,5,1.8990646000020206,,,,,,,,sub50_NB,001,2026-01-26_12h35.49.106,recognitionstage,,2025.1.1,59.48429496289082,2026-01-26 12h36.55.996653 +0530,
