path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.011190400000486989,0.013693500004592352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715300003241282,0.030099300005531404,0.030099300005531404,16.29961220000405,space,16.25731100000121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.29968750000262,16.314491500001168,16.314491500001168,34.682446400001936,space,18.364959600003203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
Trimmed_videos/natural_24.mp4,25,0,44,44,0,,,,,,,,,,0,44,44,26,,,,,1564.5805106999978,,,,,,,,,,,,,,,,,,,,,,,,1564.5380039000083,1564.5805106999978,1564.5805106999978,1590.6295228000017,1590.4747867000042,None,0,1,1590.609963300005,1590.6295228000017,1593.1161304000052,1564.5805106999978,2.3155349000007845,None,1593.1162134999977,1593.131373300006,1593.131373300006,1637.683770399999,space,44.548259999995935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,0,0,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[14.111467800001265],[None],4,12.280822599990643,,,,,0,0,0,33,1637.7121170999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.7034843000074,1637.7121170999962,1637.7121170999962,1637.7121170999962,1637.7121170999962,1637.7121170999962,1637.7121170999962,1651.8325983000032,['r'],1,[14.111467800001265],[None],1651.8336808000095,1651.8465933000043,1651.8465933000043,1651.8465933000043,1664.1315615999993,4,12.280822599990643,4,12.280822599990643,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,1,1,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[9.00517669999681],[None],5,2.531225300001097,,,,,0,1,1,20,1664.1623944000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.1503030999957,1664.1623944000094,1664.1623944000094,1664.1623944000094,1664.1623944000094,1664.1623944000094,1664.1623944000094,1673.182459399999,['r'],1,[9.00517669999681],[None],1673.183425999996,1673.2121671999994,1673.2121671999994,1673.2121671999994,1675.7315034999992,5,2.531225300001097,5,2.531225300001097,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,2,2,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['l'],1,[13.827986799995415],[None],4,2.3832186000072397,,,,,0,2,2,24,1675.7635665000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.7425543000063,1675.7635665000053,1675.7635665000053,1675.7635665000053,1675.7635665000053,1675.7635665000053,1675.7635665000053,1689.5985322999986,['l'],1,[13.827986799995415],[None],1689.5993797000046,1689.6140365999963,1689.6140365999963,1689.6140365999963,1691.9971382000003,4,2.3832186000072397,4,2.3832186000072397,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,3,3,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],1,[6.496186600008514],[None],5,2.2639085999981035,,,,,0,3,3,38,1692.0153638999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.0062858000092,1692.0153638999982,1692.0153638999982,1692.0153638999982,1692.0153638999982,1692.0153638999982,1692.0153638999982,1698.516441599997,['l'],1,[6.496186600008514],[None],1698.5175658000007,1698.5302528999964,1698.5302528999964,1698.5302528999964,1700.79721170001,5,2.2639085999981035,5,2.2639085999981035,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,4,4,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],0,[33.103957899991656],[None],3,2.2472257999907015,,,,,0,4,4,37,1700.8156034000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.8070078000092,1700.8156034000058,1700.8156034000058,1700.8156034000058,1700.8156034000058,1700.8156034000058,1700.8156034000058,1733.9327610999972,['l'],0,[33.103957899991656],[None],1733.9339243000068,1733.9622257000083,1733.9622257000083,1733.9622257000083,1736.1970475000053,3,2.2472257999907015,3,2.2472257999907015,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,5,5,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['l'],1,[3.265588599999319],[None],5,1.9649205999885453,,,,,0,5,5,36,1736.230038200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.2081973999957,1736.230038200003,1736.230038200003,1736.230038200003,1736.230038200003,1736.230038200003,1736.230038200003,1739.4987684000007,['l'],1,[3.265588599999319],[None],1739.4996548999989,1739.513793500002,1739.513793500002,1739.513793500002,1741.4809783000019,5,1.9649205999885453,5,1.9649205999885453,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,6,6,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],0,[32.19852449999598],[None],2,2.3818645999999717,,,,,0,6,6,23,1741.5134756999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.4925752000054,1741.5134756999978,1741.5134756999978,1741.5134756999978,1741.5134756999978,1741.5134756999978,1741.5134756999978,1773.715539600009,['l'],0,[32.19852449999598],[None],1773.7165007000076,1773.731034000004,1773.731034000004,1773.731034000004,1776.1141908000063,2,2.3818645999999717,2,2.3818645999999717,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,7,7,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[2.564569100009976],[None],5,2.797688799997559,,,,,0,7,7,27,1776.1469357000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.125942599996,1776.1469357000096,1776.1469357000096,1776.1469357000096,1776.1469357000096,1776.1469357000096,1776.1469357000096,1778.715529800007,['l'],1,[2.564569100009976],[None],1778.7165827000063,1778.7782508000018,1778.7782508000018,1778.7782508000018,1781.5309804000062,5,2.797688799997559,5,2.797688799997559,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,8,8,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],1,[5.314993699998013],[None],3,1.7979904000094393,,,,,0,8,8,26,1781.5484657999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.5393508000052,1781.5484657999987,1781.5484657999987,1781.5484657999987,1781.5484657999987,1781.5484657999987,1781.5484657999987,1786.8658002000084,['l'],1,[5.314993699998013],[None],1786.8666903000048,1786.880258600002,1786.880258600002,1786.880258600002,1788.6804158000086,3,1.7979904000094393,3,1.7979904000094393,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,9,9,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['r'],1,[29.876560500008054],[None],3,2.6798253000015393,,,,,0,9,9,6,1788.731080400008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.723785400005,1788.731080400008,1788.731080400008,1788.731080400008,1788.731080400008,1788.731080400008,1788.731080400008,1818.6164185000016,['r'],1,[29.876560500008054],[None],1818.6178886000052,1818.629980500009,1818.629980500009,1818.629980500009,1821.3142832000085,3,2.6798253000015393,3,2.6798253000015393,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,10,10,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[15.228545600009966],[None],2,2.166898299998138,,,,,0,10,10,2,1821.3792471999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.3693561000036,1821.3792471999986,1821.3792471999986,1821.3792471999986,1821.3792471999986,1821.3792471999986,1821.3792471999986,1836.6142975000039,['l'],1,[15.228545600009966],[None],1836.6149165000024,1836.6305976000076,1836.6305976000076,1836.6305976000076,1838.7979462000003,2,2.166898299998138,2,2.166898299998138,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,11,11,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[7.3007125000003725],[None],2,2.748212600010447,,,,,0,11,11,8,1838.8507759999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.835068399996,1838.8507759999993,1838.8507759999993,1838.8507759999993,1838.8507759999993,1838.8507759999993,1838.8507759999993,1846.1655437000081,['l'],1,[7.3007125000003725],[None],1846.1663884000081,1846.1802936000095,1846.1802936000095,1846.1802936000095,1848.9316523000089,2,2.748212600010447,2,2.748212600010447,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
,,,12,12,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[35.1856958999997],[None],2,2.1657001999992644,,,,,0,12,12,34,1848.9659170000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.941940800003,1848.9659170000014,1848.9659170000014,1848.9659170000014,1848.9659170000014,1848.9659170000014,1848.9659170000014,1884.16551910001,['r'],1,[35.1856958999997],[None],1884.1666301000005,1884.180362799998,1884.180362799998,1884.180362799998,1886.3478930000056,2,2.1657001999992644,2,2.1657001999992644,,,,,,sub65_NB,001,2026-01-27_18h32.29.517,recognitionstage,,2025.1.1,59.9766331056066,2026-01-27 18h33.15.506833 +0530,
