path,duration,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,key_resp_6.started,movie_2.stopped,key_resp_6.stopped,Videos.stopped,movie.key_resp_6.keys,ISI.started,text.started,ISI.stopped,text.stopped,movie.key_resp_6.rt,movie.key_resp_6.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,6,6,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[2.4717564999991737],[None],5,1.9811585999996169,,,,,0,6,6,30,1616.3261884999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.3156321999995,1616.3261884999993,1616.3261884999993,1616.3261884999993,1616.3261884999993,1616.3261884999993,1616.3261884999993,1618.810127499999,['r'],1,[2.4717564999991737],[None],1618.811336499999,1618.8239231999996,1618.8239231999996,1618.8239231999996,1620.808570199999,5,1.9811585999996169,5,1.9811585999996169,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,7,7,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['r'],0,[12.260561499999312],[None],3,1.7965014999990672,,,,,0,7,7,35,1620.8573794000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.836556799999,1620.8573794000004,1620.8573794000004,1620.8573794000004,1620.8573794000004,1620.8573794000004,1620.8573794000004,1633.1267943000003,['r'],0,[12.260561499999312],[None],1633.1281896,1633.141010899999,1633.141010899999,1633.141010899999,1634.9420245000001,3,1.7965014999990672,3,1.7965014999990672,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,8,8,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['r'],1,[2.7086488000004465],[None],5,2.197927200000777,,,,,0,8,8,14,1635.0253197999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.0091686999986,1635.0253197999991,1635.0253197999991,1635.0253197999991,1635.0253197999991,1635.0253197999991,1635.0253197999991,1637.742768,['r'],1,[2.7086488000004465],[None],1637.7437838999995,1637.757381899999,1637.757381899999,1637.757381899999,1639.9581949999993,5,2.197927200000777,5,2.197927200000777,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,9,9,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['l'],1,[4.748300100000051],[None],5,1.9808716000006825,,,,,0,9,9,33,1639.9936096000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.9838232999991,1639.9936096000001,1639.9936096000001,1639.9936096000001,1639.9936096000001,1639.9936096000001,1639.9936096000001,1644.7429530999998,['l'],1,[4.748300100000051],[None],1644.743937199999,1644.7572545999992,1644.7572545999992,1644.7572545999992,1646.7418995999997,5,1.9808716000006825,5,1.9808716000006825,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,10,10,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['r'],1,[6.125533899999937],[None],5,2.4143578999992314,,,,,0,10,10,6,1646.8085155999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.7984722,1646.8085155999997,1646.8085155999997,1646.8085155999997,1646.8085155999997,1646.8085155999997,1646.8085155999997,1652.943170299999,['r'],1,[6.125533899999937],[None],1652.9444206999997,1652.9576285999992,1652.9576285999992,1652.9576285999992,1655.3743537999999,5,2.4143578999992314,5,2.4143578999992314,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,11,11,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[2.5639453000003414],[None],5,1.9821334999996907,,,,,0,11,11,18,1655.4099205000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.3980157999995,1655.4099205000002,1655.4099205000002,1655.4099205000002,1655.4099205000002,1655.4099205000002,1655.4099205000002,1657.9761612999991,['l'],1,[2.5639453000003414],[None],1657.9772639000003,1657.990939199999,1657.990939199999,1657.990939199999,1659.9746379999997,5,1.9821334999996907,5,1.9821334999996907,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,12,12,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[2.2861525999996957],[None],5,1.6485640999999305,,,,,0,12,12,26,1660.0076219999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.9973551000003,1660.0076219999992,1660.0076219999992,1660.0076219999992,1660.0076219999992,1660.0076219999992,1660.0076219999992,1662.3090847000003,['r'],1,[2.2861525999996957],[None],1662.309880499999,1662.3242448,1662.3242448,1662.3242448,1663.9744161999988,5,1.6485640999999305,5,1.6485640999999305,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,13,13,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],1,[4.366382299998804],[None],5,1.482373100001496,,,,,0,13,13,32,1664.0074064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.0003257999997,1664.0074064,1664.0074064,1664.0074064,1664.0074064,1664.0074064,1664.0074064,1668.3761075000002,['r'],1,[4.366382299998804],[None],1668.3769295999991,1668.3913202000003,1668.3913202000003,1668.3913202000003,1669.8747176999987,5,1.482373100001496,5,1.482373100001496,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,14,14,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['r'],1,[2.5446823999991466],[None],5,1.2476384999990842,,,,,0,14,14,8,1669.941326099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.9265490999987,1669.941326099999,1669.941326099999,1669.941326099999,1669.941326099999,1669.941326099999,1669.941326099999,1672.4929106,['r'],1,[2.5446823999991466],[None],1672.4939061999994,1672.5072775999997,1672.5072775999997,1672.5072775999997,1673.758989,5,1.2476384999990842,5,1.2476384999990842,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,15,15,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['l'],1,[2.4437650999989273],[None],5,1.965028299999176,,,,,0,15,15,36,1673.8100629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.7877544000003,1673.8100629,1673.8100629,1673.8100629,1673.8100629,1673.8100629,1673.8100629,1676.259855799999,['l'],1,[2.4437650999989273],[None],1676.260765699999,1676.2738035000002,1676.2738035000002,1676.2738035000002,1678.2413579999993,5,1.965028299999176,5,1.965028299999176,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,16,16,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[2.1216648999998142],[None],5,1.3638348999993468,,,,,0,16,16,2,1678.3081985999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.2956533999986,1678.3081985999997,1678.3081985999997,1678.3081985999997,1678.3081985999997,1678.3081985999997,1678.3081985999997,1680.4434507999995,['l'],1,[2.1216648999998142],[None],1680.4445591999993,1680.4576794999994,1680.4576794999994,1680.4576794999994,1681.8255775999987,5,1.3638348999993468,5,1.3638348999993468,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,17,17,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[4.665327100001377],[None],4,6.149338199998965,,,,,0,17,17,37,1681.8765148999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.8522658000002,1681.8765148999992,1681.8765148999992,1681.8765148999992,1681.8765148999992,1681.8765148999992,1681.8765148999992,1686.5425352999991,['r'],1,[4.665327100001377],[None],1686.5434077999998,1686.5575826999993,1686.5575826999993,1686.5575826999993,1692.7080177999997,4,6.149338199998965,4,6.149338199998965,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,18,18,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['r'],1,[3.920574600000691],[None],5,1.7820269999992888,,,,,0,18,18,29,1692.741300399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.7325179,1692.741300399999,1692.741300399999,1692.741300399999,1692.741300399999,1692.741300399999,1692.741300399999,1696.6762315999986,['r'],1,[3.920574600000691],[None],1696.677437799999,1696.6911008999996,1696.6911008999996,1696.6911008999996,1698.4750621000003,5,1.7820269999992888,5,1.7820269999992888,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,19,19,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[5.583641900000657],[None],5,2.0802481999999145,,,,,0,19,19,0,1698.5581980999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.5392314,1698.5581980999996,1698.5581980999996,1698.5581980999996,1698.5581980999996,1698.5581980999996,1698.5581980999996,1704.1439258999999,['l'],1,[5.583641900000657],[None],1704.144929099999,1704.157421599999,1704.157421599999,1704.157421599999,1706.2416421999988,5,2.0802481999999145,5,2.0802481999999145,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,20,20,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[2.7527900000004593],[None],5,1.714557600000262,,,,,0,20,20,27,1706.2771555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.2672839999996,1706.2771555,1706.2771555,1706.2771555,1706.2771555,1706.2771555,1706.2771555,1709.0432294999991,['l'],1,[2.7527900000004593],[None],1709.044301599999,1709.0579044999995,1709.0579044999995,1709.0579044999995,1710.7750127,5,1.714557600000262,5,1.714557600000262,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,21,21,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['l'],1,[2.3882685999997193],[None],5,2.198838300000716,,,,,0,21,21,11,1710.8415014999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.8350758999986,1710.8415014999991,1710.8415014999991,1710.8415014999991,1710.8415014999991,1710.8415014999991,1710.8415014999991,1713.2421369999993,['l'],1,[2.3882685999997193],[None],1713.2429202999992,1713.2580442999988,1713.2580442999988,1713.2580442999988,1715.4589966999993,5,2.198838300000716,5,2.198838300000716,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,22,22,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[4.175432099998943],[None],4,1.3143498999997973,,,,,0,22,22,20,1715.5103890999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.4879370999988,1715.5103890999999,1715.5103890999999,1715.5103890999999,1715.5103890999999,1715.5103890999999,1715.5103890999999,1719.6929717999992,['r'],1,[4.175432099998943],[None],1719.694024299999,1719.707307499999,1719.707307499999,1719.707307499999,1721.0255758000003,4,1.3143498999997973,4,1.3143498999997973,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,23,23,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],0,[7.8814052999987325],[None],5,1.6812867000007827,,,,,0,23,23,3,1721.1083724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.0863056999988,1721.1083724,1721.1083724,1721.1083724,1721.1083724,1721.1083724,1721.1083724,1728.9929565999992,['l'],0,[7.8814052999987325],[None],1728.9938442000002,1729.0073181999996,1729.0073181999996,1729.0073181999996,1730.6916232999993,5,1.6812867000007827,5,1.6812867000007827,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,24,24,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[4.638127399999576],[None],5,2.0311190000011266,,,,,0,24,24,21,1730.7437871000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.7210397999988,1730.7437871000002,1730.7437871000002,1730.7437871000002,1730.7437871000002,1730.7437871000002,1730.7437871000002,1735.3936130000002,['l'],1,[4.638127399999576],[None],1735.3947794999985,1735.4224371,1735.4224371,1735.4224371,1737.4421231999986,5,2.0311190000011266,5,2.0311190000011266,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,25,25,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],1,[2.0747172000010323],[None],5,1.3149223000000347,,,,,0,25,25,25,1737.4911343999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.4723728999998,1737.4911343999993,1737.4911343999993,1737.4911343999993,1737.4911343999993,1737.4911343999993,1737.4911343999993,1739.5759448999997,['l'],1,[2.0747172000010323],[None],1739.5768018999988,1739.5906157999998,1739.5906157999998,1739.5906157999998,1740.9089557999996,5,1.3149223000000347,5,1.3149223000000347,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,26,26,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['r'],0,[4.758977000001323],[None],5,1.0313987999998062,,,,,0,26,26,7,1740.9749816999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.9615797999995,1740.9749816999993,1740.9749816999993,1740.9749816999993,1740.9749816999993,1740.9749816999993,1740.9749816999993,1745.7430700999994,['r'],0,[4.758977000001323],[None],1745.7440823999987,1745.7576450999986,1745.7576450999986,1745.7576450999986,1746.7913976,5,1.0313987999998062,5,1.0313987999998062,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,27,27,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[3.1231069000004936],[None],5,1.0315479000000778,,,,,0,27,27,34,1746.8267701999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.8123472999996,1746.8267701999994,1746.8267701999994,1746.8267701999994,1746.8267701999994,1746.8267701999994,1746.8267701999994,1749.9592046999987,['l'],1,[3.1231069000004936],[None],1749.9601294999993,1749.9744046999986,1749.9744046999986,1749.9744046999986,1751.0082168999998,5,1.0315479000000778,5,1.0315479000000778,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,28,28,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],1,[2.6604800000004616],[None],5,1.164864200000011,,,,,0,28,28,22,1751.0573903999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0374561999997,1751.0573903999993,1751.0573903999993,1751.0573903999993,1751.0573903999993,1751.0573903999993,1751.0573903999993,1753.7255906999999,['r'],1,[2.6604800000004616],[None],1753.7264579000002,1753.741160399999,1753.741160399999,1753.741160399999,1754.9086606,5,1.164864200000011,5,1.164864200000011,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,29,29,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[2.238843499999348],[None],4,1.981595199998992,,,,,0,29,29,13,1754.9750253999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.9679331999996,1754.9750253999991,1754.9750253999991,1754.9750253999991,1754.9750253999991,1754.9750253999991,1754.9750253999991,1757.2259594999996,['r'],1,[2.238843499999348],[None],1757.2266545000002,1757.2405619,1757.2405619,1757.2405619,1759.2249378999986,4,1.981595199998992,4,1.981595199998992,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,30,30,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],1,[4.712221199999476],[None],3,1.4475789000007353,,,,,0,30,30,16,1759.277575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.2612231000003,1759.277575,1759.277575,1759.277575,1759.277575,1759.277575,1759.277575,1763.9930468999992,['r'],1,[4.712221199999476],[None],1763.9939758,1764.0074028,1764.0074028,1764.0074028,1765.4584023999996,3,1.4475789000007353,3,1.4475789000007353,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
,,31,31,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[4.951855700001033],[None],3,0.9490177999996376,,,,,0,31,31,10,1765.5262579999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.5142371999991,1765.5262579999999,1765.5262579999999,1765.5262579999999,1765.5262579999999,1765.5262579999999,1765.5262579999999,1770.4922671999993,['r'],1,[4.951855700001033],[None],1770.4931885999995,1770.5077334999987,1770.5077334999987,1770.5077334999987,1771.4577876000003,3,0.9490177999996376,3,0.9490177999996376,,,,,,,,sub22_NB,001,2026-01-18_16h08.05.480,recognitionstage,,2025.1.1,60.1975563406157,2026-01-18 16h09.49.887445 +0530,
