path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,text_6.stopped,key_resp_4.stopped,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,20,20,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],1,[5.609486500005005],[None],5,1.830527299985988,,,,,0,20,20,38,1703.6359984999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.6111534000083,1703.6359984999872,1703.6359984999872,1703.6359984999872,1703.6359984999872,1703.6359984999872,1703.6359984999872,1709.2528528999828,['l'],1,[5.609486500005005],[None],1709.25384759999,1709.2661537000095,1709.2661537000095,1709.2661537000095,1711.1005752999918,5,1.830527299985988,5,1.830527299985988,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,21,21,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[3.582912799989572],[None],5,0.7308331000094768,,,,,0,21,21,34,1711.1184021999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.1091089999827,1711.1184021999943,1711.1184021999943,1711.1184021999943,1711.1184021999943,1711.1184021999943,1711.1184021999943,1714.7022335999936,['l'],1,[3.582912799989572],[None],1714.7033749999828,1714.7165773999877,1714.7165773999877,1714.7165773999877,1715.4504978999903,5,0.7308331000094768,5,0.7308331000094768,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,22,22,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[2.0185555000207387],[None],5,0.7462352000002284,,,,,0,22,22,21,1715.482850600005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.465420099994,1715.482850600005,1715.482850600005,1715.482850600005,1715.482850600005,1715.482850600005,1715.482850600005,1717.5031946999952,['l'],1,[2.0185555000207387],[None],1717.5046758000099,1717.531799199991,1717.531799199991,1717.531799199991,1718.267462399992,5,0.7462352000002284,5,0.7462352000002284,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,23,23,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],0,[13.423773199989228],[None],3,1.9481080000114162,,,,,0,23,23,3,1718.3335716000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.3149199000036,1718.3335716000001,1718.3335716000001,1718.3335716000001,1718.3335716000001,1718.3335716000001,1718.3335716000001,1731.7682043999957,['l'],0,[13.423773199989228],[None],1731.7694457999896,1731.7832329999947,1731.7832329999947,1731.7832329999947,1733.7343380000093,3,1.9481080000114162,3,1.9481080000114162,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,24,24,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],1,[5.386925600003451],[None],4,6.781982700020308,,,,,0,24,24,7,1733.7864630999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.775786299986,1733.7864630999975,1733.7864630999975,1733.7864630999975,1733.7864630999975,1733.7864630999975,1733.7864630999975,1739.1851508999825,['l'],1,[5.386925600003451],[None],1739.186249899998,1739.2000060999999,1739.2000060999999,1739.2000060999999,1745.9833298999874,4,6.781982700020308,4,6.781982700020308,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,25,25,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['r'],1,[3.48925829998916],[None],5,1.365212499978952,,,,,0,25,25,2,1746.0360693999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.0234126999858,1746.0360693999974,1746.0360693999974,1746.0360693999974,1746.0360693999974,1746.0360693999974,1746.0360693999974,1749.5349911999947,['r'],1,[3.48925829998916],[None],1749.5361860999838,1749.549826100003,1749.549826100003,1749.549826100003,1750.9176929999958,5,1.365212499978952,5,1.365212499978952,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,26,26,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[9.412165299989283],[None],3,2.6307008000148926,,,,,0,26,26,33,1750.9371749999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.9273948000045,1750.9371749999991,1750.9371749999991,1750.9371749999991,1750.9371749999991,1750.9371749999991,1750.9371749999991,1760.3526043999882,['r'],1,[9.412165299989283],[None],1760.353744699998,1760.3664018999843,1760.3664018999843,1760.3664018999843,1763.0005457999941,3,2.6307008000148926,3,2.6307008000148926,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,27,27,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[8.644532900012564],[None],5,0.7659357000084128,,,,,0,27,27,18,1763.0328355999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0133476000046,1763.0328355999955,1763.0328355999955,1763.0328355999955,1763.0328355999955,1763.0328355999955,1763.0328355999955,1771.6843265999923,['r'],1,[8.644532900012564],[None],1771.6852511999896,1771.6995070999837,1771.6995070999837,1771.6995070999837,1772.4673936000036,5,0.7659357000084128,5,0.7659357000084128,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,28,28,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],1,[2.7456996999972034],[None],5,2.780978099995991,,,,,0,28,28,25,1772.4997841999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.4824964999862,1772.4997841999866,1772.4997841999866,1772.4997841999866,1772.4997841999866,1772.4997841999866,1772.4997841999866,1775.2525585999829,['l'],1,[2.7456996999972034],[None],1775.2535153999925,1775.266252100002,1775.266252100002,1775.266252100002,1778.0510697999853,5,2.780978099995991,5,2.780978099995991,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,29,29,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[4.264762500009965],[None],5,1.1651768000156153,,,,,0,29,29,10,1778.1166616999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.095084600005,1778.1166616999835,1778.1166616999835,1778.1166616999835,1778.1166616999835,1778.1166616999835,1778.1166616999835,1782.384940399992,['r'],1,[4.264762500009965],[None],1782.385899899993,1782.400197799987,1782.400197799987,1782.400197799987,1783.568306400004,5,1.1651768000156153,5,1.1651768000156153,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,30,30,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[14.730908900004579],[None],5,0.8483784999989439,,,,,0,30,30,24,1783.6024534000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.580181199999,1783.6024534000026,1783.6024534000026,1783.6024534000026,1783.6024534000026,1783.6024534000026,1783.6024534000026,1798.3355799999845,['r'],1,[14.730908900004579],[None],1798.3367428999918,1798.350446299999,1798.350446299999,1798.350446299999,1799.2005594999937,5,0.8483784999989439,5,0.8483784999989439,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
