path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.0076434999937191606,0.010020200003054924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01004589999502059,0.02657050000561867,0.02657050000561867,12.093422799996915,space,12.056195700002718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.09345289999328,12.110711999994237,12.110711999994237,26.8624756999925,space,14.748185500007821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
Trimmed_videos/natural_22.mp4,34,0,44,44,0,,,,,,,,,,0,44,44,24,,,,,1530.9764630999998,,,,,,,,,,,,,,,,,,,,,,,,1530.9196412999881,1530.9764630999998,1530.9764630999998,1565.575955600012,1565.4218118000135,None,0,1,1565.557348000002,1565.575955600012,1568.062630600005,1530.9764630999998,12.137897999986308,None,1568.062738800014,1568.077614400012,1568.077614400012,1593.6453751999943,space,25.56578490001266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,0,0,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[4.798163800005568],[None],5,3.7817539000243414,,,,,0,0,0,2,1593.709102599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.6940284000011,1593.709102599998,1593.709102599998,1593.709102599998,1593.709102599998,1593.709102599998,1593.709102599998,1598.5121312999981,['l'],1,[4.798163800005568],[None],1598.5133458999917,1598.5414627999999,1598.5414627999999,1598.5414627999999,1602.3106606999936,5,3.7817539000243414,5,3.7817539000243414,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,1,1,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],1,[7.131722099991748],[None],4,2.3148175999813247,,,,,0,1,1,7,1602.375636599987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.3659114000038,1602.375636599987,1602.375636599987,1602.375636599987,1602.375636599987,1602.375636599987,1602.375636599987,1609.512111899996,['l'],1,[7.131722099991748],[None],1609.5133537999936,1609.5266752000025,1609.5266752000025,1609.5266752000025,1611.8437945999904,4,2.3148175999813247,4,2.3148175999813247,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,2,2,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[2.9702477999962866],[None],5,1.1799054000002798,,,,,0,2,2,14,1611.9130778000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.893413599988,1611.9130778000108,1611.9130778000108,1611.9130778000108,1611.9130778000108,1611.9130778000108,1611.9130778000108,1614.8967158999876,['l'],1,[2.9702477999962866],[None],1614.8985554999963,1614.9247857999871,1614.9247857999871,1614.9247857999871,1616.0942174000083,5,1.1799054000002798,5,1.1799054000002798,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,3,3,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[3.3357575999980327],[None],5,1.2487933000084013,,,,,0,3,3,11,1616.1632959000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.1390266999952,1616.1632959000126,1616.1632959000126,1616.1632959000126,1616.1632959000126,1616.1632959000126,1616.1632959000126,1619.5117279000115,['r'],1,[3.3357575999980327],[None],1619.5126470999967,1619.5263560999883,1619.5263560999883,1619.5263560999883,1620.7774353999994,5,1.2487933000084013,5,1.2487933000084013,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,4,4,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[13.605168300011428],[None],5,1.4653121999872383,,,,,0,4,4,1,1620.8299764000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.816825899994,1620.8299764000112,1620.8299764000112,1620.8299764000112,1620.8299764000112,1620.8299764000112,1620.8299764000112,1634.445181899995,['r'],1,[13.605168300011428],[None],1634.4460678999894,1634.4595351000025,1634.4595351000025,1634.4595351000025,1635.9276758999913,5,1.4653121999872383,5,1.4653121999872383,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
,,,5,5,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],1,[8.279818899987731],[None],5,0.9981655999727082,,,,,0,5,5,26,1635.9631406000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.938338100008,1635.9631406000117,1635.9631406000117,1635.9631406000117,1635.9631406000117,1635.9631406000117,1635.9631406000117,1644.2454916000133,['l'],1,[8.279818899987731],[None],1644.2464823999908,1644.2596795999852,1644.2596795999852,1644.2596795999852,1645.2608578999934,5,0.9981655999727082,5,0.9981655999727082,,,,,,,,sub77_NB,001,2026-01-28_12h43.01.445,recognitionstage,,2025.1.1,60.22547212164892,2026-01-28 12h44.01.561608 +0530,
