path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.013056399999186397,0.01567829999839887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015702700009569526,0.032080599979963154,0.032080599979963154,8.867329799977597,space,8.831039499957114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.867355299997143,8.882416200009175,8.882416200009175,18.60231520002708,space,9.708862499974202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
abrupt_videos\abrupt_24.mp4,24,0,44,44,0,,,,,,,,,,0,44,44,26,,,,,1531.3154987000162,,,,,,,,,,,,,,,,,,,,,,,,1531.2707299999893,1531.3154987000162,1531.3154987000162,1555.6482966999756,1555.5060620000004,None,0,1,1555.6414329999825,1555.6482966999756,1558.134461299982,1558.15042000002,10.482219199999236,None,1558.134537099977,1558.15042000002,1558.15042000002,1595.4180974999908,space,37.257203899964225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,0,0,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[20.38407729996834],[None],4,10.13202870002715,,,,,0,0,0,20,1595.4472961000283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.4402682000073,1595.4472961000283,1595.4472961000283,1595.4472961000283,1595.4472961000283,1595.4472961000283,1595.4472961000283,1615.8346343999729,['l'],1,[20.38407729996834],[None],1615.8356091000023,1615.8485809999984,1615.8485809999984,1615.8485809999984,1625.98306150001,4,10.13202870002715,4,10.13202870002715,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,1,1,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[4.401156700041611],[None],5,1.4817288999911398,,,,,0,1,1,30,1626.014199599973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.996072800015,1626.014199599973,1626.014199599973,1626.014199599973,1626.014199599973,1626.014199599973,1626.014199599973,1630.4176111000124,['r'],1,[4.401156700041611],[None],1630.4186319999862,1630.4324825999793,1630.4324825999793,1630.4324825999793,1631.9159081000253,5,1.4817288999911398,5,1.4817288999911398,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,2,2,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],1,[3.049595099990256],[None],5,2.4122534000198357,,,,,0,2,2,7,1631.9659572999808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.953440900019,1631.9659572999808,1631.9659572999808,1631.9659572999808,1631.9659572999808,1631.9659572999808,1631.9659572999808,1635.0195885000285,['l'],1,[3.049595099990256],[None],1635.0211021999712,1635.047101299977,1635.047101299977,1635.047101299977,1637.4498323000153,5,2.4122534000198357,5,2.4122534000198357,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,3,3,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[7.6467981999740005],[None],4,2.0983739999937825,,,,,0,3,3,34,1637.4808421999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.4736596000148,1637.4808421999915,1637.4808421999915,1637.4808421999915,1637.4808421999915,1637.4808421999915,1637.4808421999915,1645.1346675999812,['r'],1,[7.6467981999740005],[None],1645.135630099976,1645.1485735999886,1645.1485735999886,1645.1485735999886,1647.2495926999836,4,2.0983739999937825,4,2.0983739999937825,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,4,4,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[3.9559066999936476],[None],5,1.6321144999819808,,,,,0,4,4,11,1647.2994060000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.293047300016,1647.2994060000055,1647.2994060000055,1647.2994060000055,1647.2994060000055,1647.2994060000055,1647.2994060000055,1651.266695600003,['r'],1,[3.9559066999936476],[None],1651.2673319000169,1651.282301899977,1651.282301899977,1651.282301899977,1652.916835799988,5,1.6321144999819808,5,1.6321144999819808,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
,,,5,5,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[2.8309767000027932],[None],5,1.3823619000031613,,,,,0,5,5,19,1652.9365815999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.9242344999802,1652.9365815999918,1652.9365815999918,1652.9365815999918,1652.9365815999918,1652.9365815999918,1652.9365815999918,1655.7839140000287,['l'],1,[2.8309767000027932],[None],1655.7844131999882,1655.7995126000023,1655.7995126000023,1655.7995126000023,1657.183583999984,5,1.3823619000031613,5,1.3823619000031613,,,,,,sub105_AB,001,2026-01-31_11h08.02.537,recognitionstage,,2025.1.1,60.16412775756359,2026-01-31 11h08.45.855959 +0530,
