participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct,age,gender,handedness,vision
SUB54_nb,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,10.366105600027367,5.0,2.798678799998015,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,3.638018700061366,5.0,1.297657799907029,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,3.4559755999362096,5.0,1.9654360000276936,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,1.0,4.974068899988197,5.0,2.081415000022389,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,r,1.0,5.068483599927276,5.0,1.3964632999850437,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,4.988708899938501,5.0,1.715578700066544,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,4.1459051999263465,5.0,1.7971535000251606,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,0.0,10.026263399980962,5.0,1.9994943999918176,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,6.7913918000413105,5.0,1.8647098001092672,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,2.818796299980022,5.0,1.9825701999943703,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.7251702999928966,5.0,2.230999500025064,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,3.868526600068435,5.0,1.8323417999781668,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,1.0,3.5125027000904083,5.0,3.1810741999652237,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,3.841702700010501,5.0,3.1479237000457942,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,l,0.0,6.392836699960753,5.0,2.397647300036624,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,1.0,3.77143540000543,5.0,2.0974143999628723,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,3.642982400022447,5.0,1.8487097000470385,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,5.310285300016403,5.0,1.9971666999626905,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,1.0,8.113262499915436,5.0,2.0986269999993965,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,3.028892800095491,5.0,2.165544099989347,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,1.0,3.512693400029093,5.0,1.4806006000144407,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,2.95175410003867,5.0,2.347931500058621,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,3.708878300036304,5.0,1.3308410999597982,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,5.199394800001755,5.0,2.0640724999830127,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,5.144751999992877,5.0,1.731965500046499,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,r,1.0,12.24165959993843,5.0,1.7646162000019103,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,r,1.0,3.959179400000721,5.0,2.398117100005038,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,5.639328600023873,5.0,2.0969582999823615,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,9.32380979997106,4.0,1.9314102999633176,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,16.128096999949776,3.0,2.765403800061904,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,3.5681224999716505,5.0,1.6798237999901175,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,3.5866801000665873,5.0,1.4149143999675289,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,3.3577627000631765,5.0,1.714769400074147,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,0.0,5.021512100007385,4.0,4.615395699976943,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,l,1.0,4.1930386000312865,5.0,2.1985498999711126,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,0.0,4.4442731000017375,5.0,9.930263499962166,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,5.008589999983087,5.0,1.7143838999327272,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,0.0,8.147578100091778,4.0,2.3317505000159144,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,7.515687000006437,3.0,3.148113499977626,,,,25.0,Male,Right handed,Corrected to normal
SUB54_nb,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,r,0.0,9.166708400007336,3.0,1.2647193000884729,,,,25.0,Male,Right handed,Corrected to normal
SUB61_nb,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,3.3593916000027093,3.0,2.6481443000011495,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,1.0,3.205722300001071,4.0,1.6479018999962136,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,1.6714603000000352,4.0,1.3307247000047937,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,0.0,2.838626099997782,4.0,1.281917300002533,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,5.9396491999941645,2.0,1.6487886999966577,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,5.193081199999142,4.0,1.182540699999663,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,1.0,5.055806600001233,3.0,1.1481664999955683,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,0.0,4.802561999997124,4.0,1.4486318999988723,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,7.850884999999835,2.0,1.8809365000051912,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,1.0,2.1966193999978714,4.0,1.5499353999985033,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.441853700001957,4.0,1.5152857000066433,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,2.800450800001272,4.0,1.4153576999960933,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,0.0,10.128813600000283,2.0,1.6820903999978327,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,3.188280800000939,4.0,1.2483027999987826,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,l,1.0,3.447268500000064,4.0,1.7805389999994077,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,1.0,3.1275920000043698,3.0,2.6485513000006904,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,0.0,3.777968000002147,1.0,1.1292519999988144,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,4.945923700004641,4.0,1.8981956999996328,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,8.048614699997415,3.0,2.245516499999212,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,2.97856569999567,4.0,1.298515000002226,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,7.42814240000007,3.0,1.581760499997472,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,4.133125200001814,4.0,1.581839699996635,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,1.9538033999997424,4.0,5.548178799996094,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,1.7616468999985957,4.0,1.2143063999974402,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,6.554239800003415,4.0,1.7640779999928782,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,7.60226110000076,4.0,2.3309956999946735,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,5.780071699999098,4.0,1.614347300004738,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,1.7629625999979908,4.0,1.2634880999976303,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,4.67439440000453,4.0,1.5482104000038817,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,r,1.0,9.606974099995568,2.0,2.4142754999993485,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,5.678353999996034,3.0,1.5647851999965496,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,1.883517499998561,4.0,1.2147163999979966,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,l,1.0,2.7405543999993824,4.0,1.3822246000054292,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,1.0,2.924361700002919,4.0,1.282124600002135,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,l,1.0,4.32518490000075,4.0,1.3317070999983116,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,1.8304613000000245,4.0,0.8652470000015455,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,3.2790778999988106,4.0,1.4649513000040315,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,1.0,4.3756804000004195,3.0,1.3161794999978156,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,1.0,9.308865800005153,2.0,2.014379899999767,,,,21.0,Male,Right handed,Normal
SUB61_nb,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,14.8770624999961,4.0,6.915524300005927,,,,21.0,Male,Right handed,Normal
SUB77_NB,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,8.628870299988193,3.0,1.5305693999980576,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,7.559716299991123,5.0,1.8321911999955771,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,0.0,13.635127899993677,5.0,9.91450710000936,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,3.1700459999847226,5.0,0.9316948999767192,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,0.0,3.7641707999864593,2.0,1.0822650999762118,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,7.645602600008715,1.0,4.280284600012237,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,9.303005900001152,5.0,4.646921300009126,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,0.0,5.3000951999856625,3.0,3.665052199998172,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,5.033072099991841,2.0,1.1650099999969823,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,1.0,3.29088590000174,5.0,1.6976568000100087,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.944043399998918,5.0,1.0946369000012055,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,4.954078699985985,5.0,1.1640572999895085,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,0.0,5.7644838000123855,2.0,1.5495721000188496,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,5.552506500011077,2.0,1.231184200005373,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,l,1.0,3.3372362999944016,5.0,1.547633499983931,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,0.0,3.8102316000149585,4.0,1.9981797000218648,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,5.7390237000072375,1.0,1.9648213000036776,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,2.773600999993505,1.0,0.7650457999843638,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,2.6894294999947306,3.0,0.982164399989415,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,0.0,4.571415200014599,1.0,2.364406600012444,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,0.0,10.122584800003096,2.0,1.0320246999908704,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,4.68239880001056,5.0,1.3648630999960003,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,5.430584400019143,3.0,1.4164395999978296,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,0.0,2.729740500013577,5.0,0.9490905999846292,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,4.6197649000096135,2.0,2.2654775000119116,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,r,1.0,4.868587400007527,5.0,1.5148330999945756,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,3.432717599993339,3.0,1.2812171000114176,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,l,1.0,2.5671024000039324,5.0,1.0980245000100697,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,7.378349200007506,5.0,2.798516100010602,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,2.7731678999844007,5.0,1.2154507999948692,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,3.6384514999808744,5.0,1.2320589000009932,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,3.1656573000072967,5.0,1.5163124999962747,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,5.269145699974615,5.0,1.2313297000073362,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,0.0,4.1876956000050995,2.0,1.3292726000072437,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,4.746648199972697,3.0,0.86464860002161,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,3.1780508999945596,4.0,1.698648299992783,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,4.137266899982933,5.0,1.1654867000179363,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,1.0,3.310154300008435,5.0,1.1300865999946836,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,0.0,6.59587950000423,3.0,1.2817935000057332,,,,23.0,Male,Right handed,Normal
SUB77_NB,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,r,1.0,2.6005722999980208,5.0,1.3810932000051253,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,7.668540799990296,5.0,1.8319379000458864,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,10.491992899973411,5.0,8.531258200004231,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,3.6707731999922544,5.0,1.3648954999516718,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,14.92869549995521,4.0,1.9648762999568137,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,3.63854050001828,5.0,1.314713199972175,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,7.180742800002918,2.0,1.3799822000437416,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,0.0,12.344463500019629,4.0,1.0653960999916308,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,1.0,4.15947720000986,5.0,1.2320283000008203,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,4.8869590000249445,5.0,1.5818730000173673,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,16.577735300001223,1.0,2.4141976999817416,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,6.59967789996881,5.0,1.8476673999684865,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,13.836442600004377,4.0,1.299426100042183,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,1.0,10.966405600018334,4.0,2.0482031000428833,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,4.9693965000333264,5.0,1.6655207999865524,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,l,1.0,14.669664199987892,3.0,1.2484418000094593,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,1.0,12.07062000001315,4.0,6.232693700003438,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,9.698172200005502,5.0,2.364051099983044,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,9.144429299980402,5.0,4.996534499980044,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,r,1.0,11.811698400008028,2.0,3.730247500003315,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,4.371796999999788,5.0,2.182510500017088,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,1.0,6.680528299999423,5.0,1.9313439999823456,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,l,1.0,8.020371999999043,5.0,1.4494805000140332,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,19.421321999980137,2.0,1.063937300001271,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,6.693925500032492,5.0,2.396531199978199,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,11.626729000010528,5.0,1.2310872999951243,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,r,1.0,6.032769899989944,4.0,2.3144527999684215,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,13.002132900001016,4.0,2.015251300006639,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,l,1.0,5.6611826999578625,5.0,1.4319106999901123,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,8.928392800036818,4.0,2.199211099999957,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,r,1.0,13.859270200016908,4.0,1.3648267000098713,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,r,1.0,6.392575500009116,4.0,6.0986052000080235,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,3.938175199960824,5.0,1.16482999996515,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,l,1.0,3.911275599966757,5.0,1.265448899997864,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,1.0,5.095118800003547,4.0,1.5316738999681547,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,l,1.0,8.551258599967696,5.0,1.264198100019712,,,,23.0,Male,Right handed,Normal
SUB99_ab,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,22.21400460001314,1.0,2.6804700999637134,,,,23.0,Male,Right handed,Normal
